000001.SS,IDX,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
-0.6245959953706962,-3.9133109863033573,-2.6172828498237584,-2.254050698838738,-2.6368555107578207,-2.818360373738348,-2.012190853747212,-3.402439593976446,-3.191778539109972,-1.3074908577053672,-2.451340399951702,-2.9897229180378755,-3.7823831037755262
-0.7908433633896975,-3.9417501581930887,-2.502821024761516,-2.37896018329956,-2.9670018655520765,-2.8395854834856764,-2.0304920005177083,-3.383635236346579,-3.1994058973223356,-1.3510349458511643,-2.3131478604919424,-2.9856074504973695,-3.8628568024283445
-0.4010606512283749,-3.277314658140046,-2.5129876173002237,-2.0616400394770413,-2.7541274612605684,-2.3577238361090083,-1.911027842756841,-3.0356327166139776,-2.818451073640717,-1.2952224900432292,-2.2859913198520685,-2.9228962338465507,-3.425913109126166
-0.462104301601276,-3.242485613076325,-2.4764138378421583,-2.059651120471867,-2.6890469655487914,-2.350065810046034,-1.907187450537197,-3.0110475747251333,-2.8083751478496173,-1.2431108156625499,-2.2708446407505627,-2.8977171672983664,-3.406999751837015
-0.35441372698077506,-3.3368696367878274,-2.485561199139624,-2.0749793029943255,-2.856960291914729,-2.2877098722332554,-2.0037062003772537,-2.990897144353113,-2.9532611017315094,-1.2372926333059802,-2.2782569968371154,-2.836290607951115,-3.492748161219932
-0.39765831770950816,-3.2906062761912334,-2.532131781272764,-2.2597672162949842,-2.8626363679604823,-2.4834682762281504,-1.9501982557282929,-3.002034687537087,-3.038163729920886,-1.3104201904004469,-2.290272933824946,-2.8356492882663744,-3.4436508934897354
-0.5494562535095437,-3.3725449678520074,-2.502198452852267,-2.2785803246043512,-2.7908721241582835,-2.6599453982775825,-1.9468295794561055,-2.9895769685366402,-2.9777366290815546,-1.3048865337175686,-2.3261626819782544,-2.8728131204244995,-3.6187032929633
-0.5440635338369846,-3.466327234193465,-2.508441909933523,-2.1269695135183104,-2.8115578789650733,-2.5140644747491154,-1.9378150554784477,-2.9266738522566804,-2.898631806478796,-1.26372555393692,-2.231211369937224,-2.8377019172348907,-3.55205514413255
-0.5759031901338941,-3.3515920689203833,-2.4647334697983636,-2.1888248374620765,-2.586992502653935,-2.495033758558734,-1.876420459213993,-2.839957282046532,-2.7323671173591717,-1.3115787594426342,-2.174479808582757,-2.7867421945315267,-3.580660598172887
-0.66663942224693,-3.416033124213339,-2.486909680381738,-2.149879011821174,-2.5693885342555367,-2.676663622076055,-1.8979542737358501,-2.9174744356137636,-2.8991306834518578,-1.3052188828324929,-2.1850983547572755,-2.780944469122186,-3.7195825801874043
-0.6749230300818171,-3.33319790955016,-2.514437852871687,-2.1967195834331257,-2.6831917765440654,-2.8034700947946205,-1.9061078103585045,-3.007705375738163,-2.9362452852010787,-1.3868342143149686,-2.293283438972016,-2.7952703238106347,-3.761472818275262
-0.27540822637945805,-2.6116519002641767,-2.303887236568676,-1.744206967721756,-2.2090032710750767,-1.7060075594966346,-1.8449980684010387,-2.654003179852996,-2.5183865262700644,-1.0851420157921023,-1.9797528906321786,-2.4661301225149823,-2.1620975723806204
-0.31022484020073193,-2.5110091159222847,-2.27337426439419,-1.7684631441846157,-2.153517921593717,-1.7554926452424164,-1.823755168854137,-2.6419402638185336,-2.4454231170155607,-1.0638809210272404,-2.1024073678441266,-2.4241516858361005,-2.4172742207850435
-0.23494130012639608,-2.542936467203793,-2.286667033397851,-1.8624041608703266,-2.1685498599007684,-1.7304287876487354,-1.8454531938259346,-2.65668013577436,-2.4961754951355863,-1.1133077158255331,-1.9823629051545852,-2.372301976113194,-2.376025572944617
-0.14703250555701658,-2.5761351080622785,-2.2528956685927017,-1.903388480521021,-2.3116875296789603,-1.7663314359967208,-1.920178545271212,-2.657751320481941,-2.609527681409301,-1.0997305786241183,-2.0253897389834092,-2.3277673055174204,-2.351582296297409
-0.19288404422627858,-2.6505785740141836,-2.274878168151497,-2.166401627342581,-2.263886519117203,-1.9677232231722455,-1.8837508324080436,-2.722673431823877,-2.556674774272661,-1.1806220021081888,-2.0650914614443536,-2.4727675422160726,-2.570085910581782
-0.1825252925126009,-2.7973943069052014,-2.224686076352714,-2.0666146425172705,-2.2860589277421224,-1.8701230102643158,-1.8968934293545712,-2.7093332271100765,-2.5701453932785596,-1.1242418689835043,-1.991187182338173,-2.4312006809200426,-2.5083271728023395
-0.16807803449080086,-2.542936467203793,-2.257680062183067,-2.1418325619301517,-2.137021882573271,-1.78040271142185,-1.8221764312078566,-2.7225530034431316,-2.446965403552167,-1.1989641945590948,-1.4304506369979253,-2.3961210324899613,-2.3799585860896055
-0.12240328172339615,-2.2963360374642594,-2.2237025047831405,-1.9793424018679546,-2.083616204223524,-1.583431958819361,-1.8191063668369742,-2.6538841022709843,-2.363855346152426,-1.116012377437441,-1.4341845533245092,-2.3074926737826007,-2.10002532553461
-0.1706987353031294,-2.4031818179147995,-2.1968255386892177,-1.9649932374614734,-2.1043010671897395,-1.608870721331294,-1.8285540845797161,-2.541090465527556,-2.352793266657328,-1.0983886864173908,-1.4726758304375729,-2.2810621213051654,-2.0708234010729
-0.24964598531571175,-2.461632031323279,-2.1967923249669297,-1.9860351872159803,-2.2900426362277435,-1.7129921670613328,-1.8750377388686938,-2.5825112172673745,-2.4704238523089113,-1.1245253089293763,-1.5207623628065692,-2.349161361409624,-2.264570331288804
-0.2751062402083373,-2.3723591771508796,-2.2155479114055994,-2.089739719609675,-2.259766450665538,-1.765220950237361,-1.8797077385130307,-2.5257536703398693,-2.414753151456337,-1.1370553652286381,-1.4983352061957635,-2.320687841064052,-2.1499139350839234
-0.29283023655751916,-2.3666060976198207,-2.2235909078291405,-2.0364199119035944,-2.1893495151256035,-1.7924436761142692,-1.7968451038403135,-2.4887665743423875,-2.304699705858592,-1.109346520887713,-1.5984292917244862,-2.3824788973120374,-2.1714400731848
-0.20632062393939685,-2.481308845159642,-2.171933721887707,-2.011283706704304,-2.1825597826302707,-1.457596265106072,-1.8239808353573168,-2.5116753090833424,-2.3310938294933443,-1.0681067457369924,-1.4680565410220265,-2.313194559587942,-1.950881174535986
-0.038262978332074093,-1.9929750113230638,-2.062294969947623,-1.829159679297634,-2.0481988319223907,-1.1010622798807417,-1.6900871979879815,-2.4301765398691746,-2.2129139340473865,-0.992562188622862,-1.2700819770798906,-2.18374533284948,-1.7156708358062562
-0.03261161164405062,-2.0244811682056496,-2.0291627068147258,-1.7126193964995071,-2.0914954270545425,-1.2761331793796618,-1.6792716840624335,-2.4197509807331277,-2.1976636809729087,-0.9842818449475214,-1.2736076022966876,-2.2131767746081437,-1.7289821451374383
0.06785623738516489,-2.0580115978232683,-2.049166368265788,-1.595990481323353,-2.232209220433921,-1.2099043403729912,-1.693774361424305,-2.466981512902494,-2.3024632749566067,-0.9726724754120752,-1.2694755480854278,-2.1720635403663087,-1.7039452874014458
0.04702314407662313,-1.8956826061667718,-2.0252073467677207,-1.7520288927644139,-2.226893634240735,-1.2358722434827583,-1.661765077974199,-2.4177481913962025,-2.283263443646436,-0.9953076205769683,-1.2378368445641343,-2.114330036392599,-1.7700998244799921
0.022393876653678986,-1.7791976215401257,-1.9898189882719481,-1.6824882505877492,-2.1488647549501088,-1.173764865437534,-1.6625568846071932,-2.352131569081577,-2.2506820546039457,-0.9645143516550121,-1.227155424271367,-2.059568830964807,-1.6648995824820576
0.08486645550749167,-1.8007267460813203,-2.0314018666151514,-1.7514566328145849,-2.1997744917578954,-1.3946351516463948,-1.648461095051036,-2.37316763438081,-2.2125625967604723,-0.9587016975582455,-1.254166475369982,-2.0439788462406576,-1.8107794902433372
0.1364024050346745,-1.8132012963078272,-1.9877378691526366,-1.5825415033801866,-2.15156655246446,-1.136755839653497,-1.6577307739103435,-2.3099949125563817,-2.197684977976298,-0.8961689796521234,-1.1763790172340478,-1.9623365558057233,-1.6808611919020162
0.10206624152862089,-1.8601223620325689,-1.9192332885806196,-1.5401108830152475,-2.1139960028466938,-1.1348891203877913,-1.645523222039611,-2.276415982356696,-2.160996170192893,-0.8992428673695456,-1.1893450499179443,-1.950294422897086,-1.7102279162532854
0.08790127056800201,-2.030636045422206,-1.905319295197874,-1.56893009336392,-2.3199955207299654,-1.2372169743074235,-1.7065621949859033,-2.2640732363254528,-2.2533046157046015,-0.8816349620086421,-1.3050435289688307,-2.0234316677975137,-1.9171108934638663
0.0631496847441822,-2.122334113766234,-2.00466935989497,-1.6989601351767247,-2.315993860561014,-1.356041032646111,-1.7338621114823054,-2.359947927042554,-2.3880436900674358,-0.969197770670395,-1.2792640106055018,-2.0995552246920446,-2.008983577930611
0.1253179094484717,-2.133157083224677,-2.080094266434275,-1.8104756001030673,-2.393526427097697,-1.3851974983784336,-1.7177695185829651,-2.3782249874563965,-2.4030237329995505,-0.9420680062699288,-1.4043459037223618,-2.1521505529259146,-2.063573596028525
0.2040345708761349,-2.3057591468814165,-2.0880222934747805,-1.833596284178241,-2.3897917952133096,-1.4973846729878164,-1.71822872792714,-2.472694628803862,-2.364654825835687,-0.9844654913871805,-1.4879030974708027,-2.233396741009539,-2.1767317777013884
0.25125419846435515,-2.214365446528591,-2.1264283118006073,-1.8191375179186655,-2.289429775554664,-1.4445850485515008,-1.6917030914324385,-2.443377957634925,-2.377955049522745,-0.9588747507975547,-1.4380422180921617,-2.1376960501162054,-2.0579032933108263
0.2791253494453771,-2.3964195465727616,-2.111857674496317,-1.78339971431002,-2.4630002597755833,-1.3942515341334667,-1.7749648612163944,-2.5216201685963697,-2.5758295112802942,-0.9465476776076164,-1.5009684777826975,-2.1718582170010405,-2.0784420157095296
0.27278363455963955,-2.475394767714051,-2.1569953294105337,-2.0195874193932704,-2.4694525067253235,-1.5855397709074355,-1.7767206771154593,-2.53029835894842,-2.5377592422303428,-1.032833638192474,-1.4914577227938859,-2.2364390319739362,-2.2137764368346784
0.32462582468755674,-2.208838271471025,-2.1076345730218247,-1.999635186280447,-2.3911919417879632,-1.4550836474181728,-1.7390866448291293,-2.452866145181869,-2.4931241303063656,-1.0199811281908258,-1.454515405619234,-2.1762781334584123,-2.038989518371913
0.3294096984323979,-2.031516592954445,-2.0529596942378285,-1.9035834440261317,-2.433964640523312,-1.3167729519670022,-1.6889394599378922,-2.3600046591068193,-2.383818737914053,-0.9558444361069306,-1.4956229442816498,-2.1294819874939384,-1.9625821723309689
0.33491636464742464,-2.0553537422648787,-2.0426480149122606,-1.8110528445419285,-2.4521561041725115,-1.2015444816668333,-1.6773853165384023,-2.350603349686588,-2.3410241583268516,-0.9308703187874642,-1.3891307804402022,-2.103267134011744,-1.9126436361539811
0.4161720680110768,-2.029756325673863,-2.0524474329651414,-1.8436377709801999,-2.3694427822316793,-1.2267911824434394,-1.669642045104769,-2.350207539854505,-2.3379578303062574,-0.9597362451489685,-1.3770304126323158,-2.0742961897405796,-1.915150400402158
0.3887989807092749,-2.125938263081578,-2.084071132355192,-1.7133792565593506,-2.43929127755094,-1.279810647734802,-1.6816118836608611,-2.353603499235351,-2.3590714221049325,-0.9061794590017119,-1.4559951623498046,-2.0948466561132064,-1.8639954717879574
0.5594996288155388,-2.1169337207284196,-2.0840181429648696,-1.86221026338283,-2.4626861441547656,-1.3515293747077541,-1.7334001180060135,-2.333989054121995,-2.4232638264732014,-0.9312494099840022,-1.4101033578240318,-2.1507224972152224,-1.903427255853123
0.593528342871171,-2.0571254473983616,-2.058791466761671,-2.077171807871767,-2.6123595872284477,-1.517843840789201,-1.8013957222881343,-2.409171665844816,-2.5434830503858845,-1.073880256332753,-1.6300961810509422,-2.2050126178654517,-2.1019699211898946
0.6629020905689441,-1.9591249911311786,-2.0463899865626582,-2.086346298271699,-2.5826669048433444,-1.4922680448870307,-1.7938903671033806,-2.407971441710421,-2.5090681677771522,-1.1157621263481692,-1.6283712570520132,-2.1733992700257967,-1.9459413118308266
0.648038629822014,-2.020967673007851,-2.0324807490007357,-2.0251276882131517,-2.6333041971375364,-1.522508627534174,-1.7890478952567423,-2.3961012071406023,-2.5045077253076844,-1.1169913504910576,-1.6938050395131194,-2.2565530045761566,-1.9447476288618233
0.593167993084274,-2.031516592954445,-2.0364576857551078,-2.1380137122693,-2.5135248408103457,-1.6920836311582907,-1.7379020151796305,-2.419521817633495,-2.443592206585373,-1.195075965496779,-1.7194936634542917,-2.2749957197364177,-2.079362100102962
0.6988432849207257,-2.020967673007851,-2.0272152434979764,-1.8819941963784952,-2.4573400029760393,-1.4574279187562402,-1.7290422754406096,-2.328798972402171,-2.364654825835687,-1.1252888182246568,-1.6028519999279949,-2.1952656843891867,-1.9364585839667092
0.7686160748639267,-1.79243288945108,-2.002842980236114,-1.771333237515388,-2.2885102161934734,-1.3226265799670431,-1.644828575830777,-2.2303023300767513,-2.1680591823092317,-1.1228626285047987,-1.5023872303488752,-2.143388120568232,-1.6864698868411645
0.7609305461393752,-1.8340796921360787,-1.9641479081657836,-1.6364825183637086,-2.265108349654112,-1.2858063259186463,-1.6160004354375381,-2.166061095758282,-2.0913933497200614,-1.0985437204679027,-1.5040905869973964,-2.169547968833707,-1.6503995134271396
0.7705159646234766,-1.8956826061667718,-1.9641479081657836,-1.626714490687209,-2.224009954220977,-1.1298050331222673,-1.6139552327867275,-2.100426500808906,-2.090173966762411,-1.0820468195915443,-1.3895621663534383,-2.1017115758825695,-1.5581009542317972
0.8078368070193551,-1.7397568106111958,-1.924491760565293,-1.5336185955639206,-2.085250227919133,-0.8923884289359139,-1.575965157239327,-2.025935198041715,-2.040505956103524,-1.0006057475679402,-1.316469636336082,-2.033662917277605,-1.4868423364510839
0.9383259903657593,-1.782502286493834,-1.9057838664305413,-1.5006871552574437,-2.066698763679855,-0.9778773884702398,-1.563030654977679,-1.951283971058655,-1.9872056973897045,-0.9784186313002441,-1.3708208974753624,-2.0911451774739787,-1.4974709953570606
0.9873228219536905,-1.657229863406511,-1.9061590096345853,-1.5088138834679783,-1.9694492046491068,-0.7874005856565158,-1.5039145096935862,-1.9330271235049719,-1.8916649489029687,-0.956812926402871,-1.274745697499048,-2.0221123599048454,-1.3946483100333422
1.054362945095015,-1.631690610429497,-1.843237595819391,-1.4614692868446475,-1.9449563288047556,-0.7332095824888355,-1.5133827347445576,-1.9133504838880555,-1.9208476918286215,-0.9103967201765442,-1.2409163356460085,-2.012115114987243,-1.2505932778255162
1.148021553572501,-1.5944755859123805,-1.7896588885572289,-1.370568223586927,-1.9311461970753887,-0.6459165769055542,-1.5109873615500593,-1.9104542032947103,-1.889857719252593,-0.8669277755263909,-1.2380996871916237,-1.994687620418277,-1.1245759088642795
1.1527021197944978,-1.5389132085882204,-1.7557532972510672,-1.316515233055715,-2.0148814230647725,-0.526723698907688,-1.5015531426801212,-1.8270635202423609,-1.8833794594462245,-0.8673471894268139,-1.2442615392860734,-1.974763670382635,-0.9888664929982824
0.8914911877826126,-1.5913243656364808,-1.72367717177438,-1.3647651762332453,-1.9874381781771737,-0.6834791104942581,-1.5111486356923698,-1.8682242291976368,-1.9448056435898227,-0.8595755601991361,-1.2825327960840385,-2.009000767379426,-1.045793299776998
0.9767104757141706,-1.428566495299839,-1.759278837214004,-1.278782696291826,-1.8653970865054157,-0.6515763302149753,-1.4907154030640404,-1.8882271763558733,-1.8907778620730635,-0.8440894055385049,-1.2387376316533905,-1.9748117993288372,-0.9544606366940963
1.1135912911555237,-1.3315260507926212,-1.728339146611073,-1.1835025671587018,-1.8988410791584382,-0.5429628893876937,-1.4978612111599352,-1.8139920445232172,-1.8483038623637056,-0.7876658872993759,-1.19027043778102,-1.964971179291145,-0.8897336874497446
1.1884421995744123,-1.25268200450403,-1.694641747197348,-1.149249022381584,-1.792606049186501,-0.46910684671359787,-1.4609904474651731,-1.832621888017183,-1.7320170827047627,-0.7889381683761155,-1.135220678463714,-1.8825843169315941,-0.827147533650704
1.2014425042627306,-1.1931386899790042,-1.6478730633133627,-1.068822299388119,-1.8084124074825572,-0.4725077360223218,-1.457711158074995,-1.7882428650860438,-1.700697069695133,-0.7823671102099926,-1.1578094772237866,-1.8835169619577066,-0.9190314548530457
1.1380644863115423,-1.283885546551269,-1.6478730633133627,-1.1473113014936414,-1.8431464470490406,-0.5679544377878036,-1.479974606724552,-1.79025552465058,-1.6634130017558175,-0.8182467448735088,-1.1478126379191345,-1.8885112887018407,-1.037874953333271
1.0297350031080927,-1.2469032592211193,-1.6890955872176743,-1.0392517728656936,-1.7812373961502517,-0.4402940562680239,-1.504458731162311,-1.767176691783808,-1.7125897208925083,-0.7785604406607675,-1.2282032828681035,-1.8465303727324711,-1.0531189473707714
0.8825324976680305,-1.1697118660258616,-1.7425336445404933,-1.0860964068230141,-1.7231348142526077,-0.6061219290998131,-1.4711718312054174,-1.7624992798492283,-1.6465183912711836,-0.7715882168797987,-1.3070346970584583,-1.8696977000040147,-1.2039368761352902
0.8888313948078326,-1.2109795156718546,-1.6715979754317165,-1.0293626162985945,-1.8085551157243864,-0.3858330180031598,-1.5087059820534536,-1.7553104162417936,-1.712873583799512,-0.7216948901703427,-1.3147417663657301,-1.8751804451463456,-1.0651528021233458
0.6913956260707794,-1.1429067249876586,-1.6756426298904004,-0.8513536169157907,-1.689579516320205,-0.4521631569293037,-1.4600912771987409,-1.755772745251581,-1.6507070808149793,-0.7412436135894509,-1.2136358159185145,-1.8168750004466887,-1.0169054575242316
0.5373520210605687,-1.2353720832120927,-1.681115033991016,-0.808975668099316,-1.7479537732937722,-0.44214159106732875,-1.4892150269521174,-1.7435703878945146,-1.7032472676015817,-0.7183087973373853,-1.2322859268809019,-1.8234041604974394,-0.9676943626777513
0.23379104221756244,-1.4217712748666564,-1.753498921875449,-0.9322109890375428,-1.8461568397686434,-0.6827815297274491,-1.5573854672265186,-1.8443793400253792,-1.8020885359040146,-0.8135118131937403,-1.3794159809345174,-1.9266388103394643,-1.21378914571759
0.30469709740596684,-1.3182754673573729,-1.7906696521519185,-0.9438575848896608,-1.7879144056318692,-0.628312594003776,-1.5258812469266994,-1.868589909148863,-1.7583231071065923,-0.8087051115090719,-1.3243137235338764,-1.8880907611560338,-1.1504619491132242
0.08065849760388889,-1.4308337145949115,-1.7630990692062913,-0.9572400806753502,-1.7823731111866927,-0.7425518862790339,-1.5093133142507018,-1.9151939969073883,-1.748710310705654,-0.8325821031070664,-1.3745686806165494,-1.9302840154395622,-1.2819683484159659
0.3059179253470489,-1.3537090059295775,-1.8014338257704527,-0.9508889041266797,-1.6880390494366408,-0.6210497891785699,-1.484670288000462,-1.8737155686628448,-1.687637927330823,-0.7799218100158098,-1.3285119792644697,-1.8846831062283433,-1.1741390447957674
