Date,000001.SS,IDX,NZG.NZ,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
2017-01-30,,19.833919525146484,,7334.82373046875,5661.5,7118.5,,5613.7099609375,,47091.8203125,19368.849609375,8632.75,1590.56005859375,
2017-01-31,,19.833919525146484,,7227.8017578125,5620.89990234375,7099.2001953125,,5614.7900390625,1671.5400390625,47001.05859375,19041.33984375,8561.2998046875,1577.31005859375,3046.800048828125
2017-02-01,,19.833919525146484,,7225.59228515625,5653.2001953125,7107.7001953125,23318.390625,5642.64990234375,,47009.51171875,19148.080078125,8716.400390625,1576.3199462890625,3067.489990234375
2017-02-02,,20.044431686401367,,7224.052734375,5645.39990234375,7140.7998046875,23184.51953125,5636.2001953125,1673.47998046875,47095.0703125,18914.580078125,8734.25,1572.6700439453125,3044.080078125
2017-02-03,3140.169921875,20.18172264099121,,7224.84228515625,5621.60009765625,7188.2998046875,23129.2109375,5666.77001953125,1685.010009765625,47225.1015625,18918.19921875,8740.9501953125,1582.949951171875,3041.93994140625
2017-02-06,3156.98388671875,20.16341781616211,,7292.52490234375,5615.60009765625,7172.2001953125,23348.240234375,5663.5498046875,1691.239990234375,,18976.7109375,8801.0498046875,1589.1300048828125,3056.909912109375
2017-02-07,3153.087890625,20.13595962524414,,7260.77294921875,5621.89990234375,7186.2001953125,23331.5703125,5674.22021484375,1688.8399658203125,46728.94921875,18910.779296875,8768.2998046875,1582.52001953125,3071.639892578125
2017-02-08,3166.98193359375,20.21833610534668,,7232.9599609375,5651.39990234375,7188.7998046875,23485.130859375,5682.4501953125,1688.5,46921.7109375,19007.599609375,8769.0498046875,1589.2900390625,3066.530029296875
2017-02-09,3183.178955078125,20.355627059936523,,7250.7958984375,5664.60009765625,7229.5,23525.140625,5715.18017578125,,47232.171875,18907.669921875,8778.400390625,1583.25,3079.9599609375
2017-02-10,3196.698974609375,20.355627059936523,,7233.35009765625,5720.60009765625,7258.7998046875,23574.98046875,5734.1298828125,1698.93994140625,47797.0390625,19378.9296875,8793.5498046875,1585.239990234375,3100.389892578125
2017-02-13,3216.839111328125,20.42884635925293,,7292.79443359375,5760.7001953125,7278.89990234375,23710.98046875,5763.9599609375,1710.239990234375,47661.69140625,19459.150390625,8805.0498046875,,3111.6298828125
2017-02-14,3217.927978515625,20.24579429626465,,7204.9873046875,5755.2001953125,7268.60009765625,23703.009765625,5782.56982421875,1708.9000244140625,47391.23828125,19238.98046875,8792.2998046875,1572.239990234375,3072.469970703125
2017-02-15,3212.986083984375,20.28240203857422,,7172.45556640625,5809.10009765625,7302.39990234375,23994.869140625,5819.43994140625,1709.7900390625,47161.73828125,19437.98046875,8724.7001953125,1573.3699951171875,3088.47998046875
2017-02-16,3229.617919921875,20.209182739257812,,7281.37744140625,5816.2998046875,7277.89990234375,24107.69921875,5814.89990234375,1707.5899658203125,47293.8515625,19347.529296875,8778.0,1576.050048828125,3096.68994140625
2017-02-17,3202.075927734375,19.99867057800293,,7242.927734375,5805.7998046875,7300.0,24033.740234375,5838.580078125,1707.6800537109375,47164.7109375,19234.619140625,8821.7001953125,1577.8399658203125,3107.64990234375
2017-02-20,3239.9609375,,,7279.318359375,5795.10009765625,7299.89990234375,24146.080078125,,1712.5799560546875,47083.80859375,19251.080078125,8879.2001953125,1578.469970703125,3096.68994140625
2017-02-21,3253.325927734375,19.980363845825195,,7280.80810546875,5791.0,7274.7998046875,23963.630859375,5865.9501953125,1706.550048828125,47614.98828125,19381.439453125,8907.849609375,1564.4200439453125,3094.18994140625
2017-02-22,3261.218017578125,19.971210479736328,,7302.572265625,5805.10009765625,7302.2998046875,24201.9609375,5860.6298828125,1708.0799560546875,47195.6796875,19379.869140625,8926.900390625,1572.0400390625,3122.199951171875
2017-02-23,3251.375,20.09019660949707,,7333.67431640625,5784.7001953125,7271.39990234375,24114.859375,5835.509765625,1704.47998046875,47206.359375,19371.4609375,8939.5,1567.3199462890625,3137.570068359375
2017-02-24,3253.43310546875,20.09019660949707,,7257.1240234375,5739.0,7243.7001953125,23965.69921875,5845.31005859375,1698.3499755859375,47047.671875,19283.5390625,,1564.5899658203125,3117.030029296875
2017-02-27,3228.659912109375,19.888835906982422,,7230.61083984375,5724.2001953125,7253.0,23925.05078125,5861.89990234375,1693.8399658203125,47349.19921875,19107.470703125,8896.7001953125,1558.030029296875,3108.6201171875
2017-02-28,3241.73291015625,19.879682540893555,,7210.23583984375,5712.2001953125,7263.39990234375,23740.73046875,5825.43994140625,1693.77001953125,46856.7890625,19118.990234375,8879.599609375,1559.56005859375,3096.610107421875
2017-03-01,3246.93408203125,19.96205711364746,,7168.85693359375,5704.7998046875,7382.89990234375,23776.490234375,5904.02978515625,1697.68994140625,47467.94921875,19393.5390625,8945.7998046875,1567.18994140625,3122.77001953125
2017-03-02,3230.028076171875,19.833919525146484,,7233.080078125,5776.60009765625,7382.39990234375,23728.0703125,5861.22021484375,1715.6700439453125,47288.66015625,19564.80078125,8899.75,1569.93994140625,3136.47998046875
2017-03-03,3218.31201171875,19.980363845825195,,7245.2568359375,5729.60009765625,7374.2998046875,23552.720703125,5870.75,1708.3800048828125,47414.5703125,19469.169921875,8897.5498046875,1566.199951171875,3122.340087890625
2017-03-06,3233.865966796875,20.108501434326172,,7311.98974609375,5746.5,7350.10009765625,23596.279296875,5849.18017578125,1727.3599853515625,47883.58984375,19379.140625,8963.4501953125,1553.6099853515625,3121.510009765625
2017-03-07,3242.406005859375,19.99867057800293,,7292.64501953125,5761.39990234375,7339.0,23681.0703125,5833.93017578125,1728.6600341796875,47419.16015625,19344.150390625,8946.900390625,1549.8699951171875,3130.43994140625
2017-03-08,3240.6650390625,19.788158416748047,,7292.6845703125,5759.7001953125,7334.60009765625,23782.26953125,5837.5498046875,1725.5400390625,47539.21875,19254.029296875,8924.2998046875,1551.72998046875,3145.2900390625
2017-03-09,3216.74609375,19.80646324157715,,7293.57470703125,5741.2001953125,7315.0,23501.560546875,5838.81005859375,1717.4200439453125,47263.921875,19318.580078125,8927.0,1549.239990234375,3118.840087890625
2017-03-10,3212.760009765625,19.90714454650879,,7144.43310546875,5775.60009765625,7343.10009765625,23568.669921875,5861.72998046875,1717.5799560546875,47102.30859375,19604.609375,8934.5498046875,1539.9100341796875,3133.35009765625
2017-03-13,3237.02392578125,20.01697540283203,,7231.23046875,5757.2998046875,7367.10009765625,23829.669921875,5875.77978515625,1721.9200439453125,47101.140625,19633.75,,1535.510009765625,3147.14990234375
2017-03-14,3239.327880859375,19.971210479736328,,7259.88330078125,5759.10009765625,7357.89990234375,23827.94921875,5856.81982421875,1722.469970703125,47087.96875,19609.5,9087.0,1543.1500244140625,3143.39990234375
2017-03-15,3241.760009765625,20.355627059936523,,7251.92529296875,5774.0,7368.60009765625,23792.849609375,5900.0498046875,1717.3599853515625,47470.30859375,19577.380859375,9084.7998046875,1540.800048828125,3137.429931640625
2017-03-16,3268.93505859375,20.575288772583008,,7276.72900390625,5785.7998046875,7416.0,24288.279296875,5900.759765625,1737.1400146484375,48056.55859375,19590.140625,9153.7001953125,1557.050048828125,3163.52001953125
2017-03-17,3237.447021484375,20.71257972717285,,7343.1318359375,5799.60009765625,7425.0,24309.9296875,5901.0,1745.199951171875,48593.44140625,19521.58984375,9160.0498046875,1560.97998046875,3169.3798828125
2017-03-20,3250.80810546875,20.794954299926758,,7314.68896484375,5778.89990234375,7429.7998046875,24501.990234375,5901.52978515625,1749.4100341796875,,,9126.849609375,1563.5400390625,3165.699951171875
2017-03-21,3261.611083984375,20.50206756591797,,7321.42724609375,5774.60009765625,7378.2998046875,24593.119140625,5793.830078125,1754.6700439453125,48589.05078125,19455.880859375,9121.5,1568.780029296875,3158.570068359375
2017-03-22,3245.219970703125,20.749191284179688,,7253.06494140625,5684.5,7324.7001953125,24320.41015625,5821.64013671875,1748.300048828125,48487.30078125,19041.380859375,9030.4501953125,1566.6600341796875,3118.18994140625
2017-03-23,3248.550048828125,20.9139404296875,,7299.15283203125,5708.0,7340.7001953125,24327.69921875,5817.68994140625,1747.0,48676.91015625,19085.310546875,9086.2998046875,1568.719970703125,3126.929931640625
2017-03-24,3269.445068359375,20.9139404296875,,7267.75146484375,5753.5,7336.7998046875,24358.26953125,5828.740234375,1745.75,49083.8515625,19262.529296875,9108.0,1573.510009765625,3142.89990234375
2017-03-27,3266.955078125,20.785802841186523,,7244.107421875,5746.7001953125,7293.5,24193.69921875,5840.3701171875,1744.949951171875,49312.98828125,18985.58984375,9045.2001953125,1570.5,3126.8798828125
2017-03-28,3252.947998046875,20.840717315673828,,7329.5751953125,5821.2001953125,7343.39990234375,24345.869140625,5875.14013671875,1754.4200439453125,49339.23828125,19202.869140625,9100.7998046875,1576.719970703125,3157.820068359375
2017-03-29,3241.31396484375,20.941396713256836,,7322.1171875,5873.5,7373.7001953125,24392.05078125,5897.5498046875,1750.4100341796875,49036.51953125,19217.48046875,9143.7998046875,1574.969970703125,3184.570068359375
2017-03-30,3210.237060546875,20.88648223876953,,7330.70458984375,5896.2001953125,7369.5,24301.08984375,5914.33984375,1749.25,48863.30078125,19063.220703125,9173.75,1579.8800048828125,3173.239990234375
2017-03-31,3222.513916015625,20.776649475097656,,7309.84033203125,5864.89990234375,7322.89990234375,24111.58984375,5911.740234375,1740.0899658203125,48541.55859375,18909.259765625,9173.75,1575.1099853515625,3175.110107421875
2017-04-03,,21.069534301757812,,7339.7626953125,5872.7001953125,7282.7001953125,24261.48046875,5894.68017578125,1745.489990234375,48819.0703125,18983.23046875,9237.849609375,1580.8599853515625,3187.510009765625
2017-04-04,,21.307506561279297,,7444.576171875,5856.60009765625,7321.7998046875,,5898.60986328125,1747.18994140625,49342.76953125,18810.25,,1583.8199462890625,3179.06005859375
2017-04-05,3270.304931640625,21.10614585876465,,7582.26025390625,5876.2001953125,7331.7001953125,24400.80078125,5864.47998046875,1744.6700439453125,49207.609375,18861.26953125,9265.150390625,1582.1199951171875,3176.550048828125
2017-04-06,3281.0048828125,21.11530113220215,,7563.375,5856.2998046875,7303.2001953125,24273.720703125,5878.9501953125,1739.56005859375,49012.421875,18597.060546875,9261.9501953125,,3175.590087890625
2017-04-07,3286.615966796875,21.07868766784668,,7581.80029296875,5862.5,7349.39990234375,24267.30078125,5877.81005859375,1741.719970703125,49343.640625,18664.630859375,9198.2998046875,1583.530029296875,3177.27001953125
2017-04-10,3269.39306640625,21.023771286010742,,7615.95166015625,5912.89990234375,7348.89990234375,24262.1796875,5880.93017578125,1739.52001953125,49540.26171875,18797.880859375,9181.4501953125,1581.18994140625,3181.449951171875
2017-04-11,3288.966064453125,20.978008270263672,,7599.44580078125,5929.2998046875,7365.5,24088.4609375,5866.77001953125,1735.8399658203125,49637.9296875,18747.869140625,9237.0,1582.780029296875,3174.75
2017-04-12,3273.830078125,21.179367065429688,,7627.6787109375,5934.0,7349.0,24313.5,5836.16015625,1744.0799560546875,48955.8203125,18552.609375,9203.4501953125,1589.5,3186.010009765625
2017-04-13,3275.9599609375,20.959701538085938,,,5889.89990234375,7327.60009765625,24261.66015625,5805.14990234375,1738.1800537109375,,18426.83984375,9150.7998046875,,3169.239990234375
2017-04-14,3244.48291015625,,,,,,,,1730.989990234375,,18335.630859375,,,
2017-04-17,3222.1669921875,20.923091888427734,,7586.5791015625,,,,5856.7900390625,1733.9300537109375,49011.55859375,18355.259765625,9139.2998046875,1575.9100341796875,3138.300048828125
2017-04-18,3196.712890625,20.877328872680664,,7587.02880859375,5836.7001953125,7147.5,23924.5390625,5849.47021484375,1740.5999755859375,48762.53125,18418.58984375,9105.150390625,1574.4200439453125,3137.5400390625
2017-04-19,3170.68701171875,20.630205154418945,,7521.0458984375,5804.0,7114.39990234375,23825.880859375,5863.02978515625,1738.949951171875,48873.83984375,18432.19921875,9103.5,1567.18994140625,3126.280029296875
2017-04-20,3172.10009765625,20.822410583496094,,7561.505859375,5821.39990234375,7118.5,24056.98046875,5916.77978515625,1741.6099853515625,49144.9609375,18430.490234375,9136.400390625,1566.280029296875,3137.8798828125
2017-04-21,3173.15087890625,21.023771286010742,,7576.2119140625,5854.10009765625,7114.60009765625,24042.01953125,5910.52001953125,1756.050048828125,48967.828125,18620.75,9119.400390625,1570.02001953125,3139.830078125
2017-04-24,3129.531005859375,21.243438720703125,,7586.92919921875,5871.7998046875,7264.7001953125,24139.48046875,5983.81982421875,,49413.26171875,18875.880859375,9217.9501953125,1564.6600341796875,3144.030029296875
2017-04-25,3134.56689453125,21.261741638183594,,7698.48046875,,7275.60009765625,24455.939453125,6025.490234375,1765.800048828125,49808.05078125,19079.330078125,9306.599609375,1562.27001953125,3163.929931640625
2017-04-26,3140.846923828125,21.334964752197266,,7724.4638671875,5912.0,7288.7001953125,24578.4296875,6025.22998046875,1768.9200439453125,49565.16015625,19289.4296875,9351.849609375,1567.469970703125,3173.760009765625
2017-04-27,3152.18701171875,21.289201736450195,,7659.04052734375,5921.5,7237.2001953125,24698.48046875,6048.93994140625,1767.9200439453125,49440.9609375,19251.869140625,9342.150390625,1566.77001953125,3171.360107421875
2017-04-28,3154.657958984375,21.179367065429688,,,5924.10009765625,7203.89990234375,24615.130859375,6047.60986328125,1768.06005859375,49261.328125,19196.740234375,9304.0498046875,1566.3199462890625,3175.43994140625
2017-05-01,,21.22513198852539,,,5956.39990234375,,,6091.60009765625,,,19310.51953125,,,
2017-05-02,3143.7119140625,21.307506561279297,,7701.11962890625,5950.39990234375,7250.10009765625,24696.130859375,6095.3701171875,1778.469970703125,49588.83984375,19445.69921875,9313.7998046875,1564.1199951171875,3211.110107421875
2017-05-03,3135.345947265625,21.07868766784668,,7680.28466796875,5892.2998046875,7234.5,,6072.5498046875,1772.510009765625,49099.98046875,,9311.9501953125,1564.1199951171875,3237.81005859375
2017-05-04,3127.368896484375,21.05122947692871,,7753.75634765625,5876.39990234375,7248.10009765625,24683.880859375,6075.33984375,1758.6700439453125,48998.109375,,9359.900390625,1573.050048828125,3228.6201171875
2017-05-05,3103.0380859375,21.362422943115234,,7839.97412109375,5836.60009765625,7297.39990234375,24476.349609375,6100.759765625,1762.739990234375,49485.671875,,9285.2998046875,,3229.72998046875
2017-05-08,3078.613037109375,21.362422943115234,,7960.283203125,5870.89990234375,7300.89990234375,24577.91015625,6102.66015625,1768.1500244140625,49505.859375,19895.69921875,9314.0498046875,1568.02001953125,3236.97998046875
2017-05-09,3080.527099609375,21.399030685424805,,7921.462890625,5839.89990234375,7342.2001953125,24889.029296875,6120.58984375,1766.56005859375,49939.46875,19843.0,9316.849609375,1560.31005859375,3249.969970703125
2017-05-10,3052.784912109375,21.261741638183594,,7792.166015625,5875.39990234375,7385.2001953125,25015.419921875,6129.14013671875,,49930.5390625,19900.08984375,9407.2998046875,,
2017-05-11,3061.5,21.298355102539062,,7814.390625,5878.2998046875,7386.60009765625,25125.55078125,6115.9599609375,1775.3900146484375,49530.53125,19961.55078125,9422.400390625,1550.27001953125,3271.110107421875
2017-05-12,3083.512939453125,21.334964752197266,,7813.5205078125,5836.89990234375,7435.39990234375,25156.33984375,6121.22998046875,1775.8699951171875,49426.078125,19883.900390625,9400.900390625,1543.93994140625,3255.2900390625
2017-05-15,3090.22900390625,21.50886344909668,,7770.93212890625,5838.39990234375,7454.39990234375,25371.58984375,6149.669921875,1778.6500244140625,49678.9609375,19869.849609375,9445.400390625,1537.4200439453125,3264.2099609375
2017-05-16,3112.964111328125,21.261741638183594,,7789.06689453125,5850.5,7522.0,25335.939453125,6169.8701171875,1778.1500244140625,49459.62109375,19919.8203125,9512.25,1546.3499755859375,3227.7099609375
2017-05-17,3104.44189453125,20.694278717041016,,7824.517578125,5786.0,7503.5,25293.630859375,6011.240234375,1775.6500244140625,48747.94921875,19814.880859375,9525.75,1548.2900390625,3224.10009765625
2017-05-18,3090.138916015625,20.849872589111328,,7755.69580078125,5738.2998046875,7436.39990234375,25136.51953125,6055.1298828125,1767.1700439453125,48322.23828125,19553.859375,9429.4501953125,1545.8800048828125,3221.659912109375
2017-05-19,3090.631103515625,21.902433395385742,,7765.623046875,5727.39990234375,7470.7001953125,25174.869140625,6083.7001953125,1768.280029296875,49067.46875,19590.759765625,9427.900390625,1549.6400146484375,3216.919921875
2017-05-22,3075.676025390625,21.847515106201172,,7804.56298828125,5771.2001953125,7496.2998046875,25391.33984375,6133.6201171875,1774.949951171875,48943.4609375,19678.279296875,9438.25,1557.72998046875,3213.570068359375
2017-05-23,3061.947021484375,21.682769775390625,,7810.1318359375,5760.2001953125,7485.2998046875,25403.150390625,6138.7099609375,1767.1700439453125,49042.51953125,19613.279296875,9386.150390625,1564.68994140625,3222.68994140625
2017-05-24,3064.075927734375,21.600393295288086,,7835.8046875,5769.0,7514.89990234375,25428.5,6163.02001953125,1771.010009765625,49494.3984375,19742.98046875,9360.5498046875,1566.1500244140625,3231.239990234375
2017-05-25,3107.8310546875,21.655309677124023,,7869.62646484375,5789.60009765625,7517.7001953125,25630.779296875,6205.259765625,1773.9599609375,49410.921875,19813.130859375,9509.75,1569.4100341796875,3234.3701171875
2017-05-26,3110.05908203125,21.481407165527344,,7865.4677734375,5751.7001953125,7547.60009765625,25639.26953125,6210.18994140625,1772.300048828125,49688.26953125,19686.83984375,9595.099609375,1569.27001953125,3219.419921875
2017-05-29,,,,7884.00244140625,5707.10009765625,,25701.630859375,,1764.8900146484375,49450.48046875,19682.5703125,9604.900390625,1568.1700439453125,3214.550048828125
2017-05-30,,21.453950881958008,,7858.7490234375,5717.89990234375,7526.5,,6203.18994140625,,49277.94921875,19677.849609375,9624.5498046875,1568.5699462890625,3204.7900390625
2017-05-31,3117.177978515625,21.280048370361328,,7835.10546875,5724.60009765625,7520.0,25660.650390625,6198.52001953125,1765.8699951171875,48788.44140625,19650.5703125,9621.25,1561.6600341796875,3210.820068359375
2017-06-01,3102.623046875,21.53632354736328,,7925.4521484375,5738.10009765625,7543.7998046875,25809.220703125,6246.830078125,1763.1099853515625,49101.640625,19860.029296875,9616.099609375,1563.1099853515625,3235.9599609375
2017-06-02,3105.5400390625,21.70107078552246,,7905.62744140625,5788.10009765625,7547.60009765625,25924.05078125,6305.7998046875,1776.949951171875,49317.37890625,20177.279296875,9653.5,1567.5999755859375,3240.010009765625
2017-06-05,3091.656005859375,21.774295806884766,,7999.32275390625,5754.89990234375,7525.7998046875,25862.990234375,6295.68017578125,1787.949951171875,49592.48828125,20170.8203125,9675.099609375,1566.8499755859375,3238.31005859375
2017-06-06,3102.1259765625,21.637004852294922,,7951.07568359375,5667.5,7525.0,25997.140625,6275.06005859375,1791.010009765625,49218.62109375,19979.900390625,9637.150390625,1568.949951171875,3235.75
2017-06-07,3140.324951171875,21.646156311035156,,8000.2626953125,5667.2001953125,7478.60009765625,25974.16015625,6297.3798828125,1785.9200439453125,49274.96875,19984.619140625,9663.900390625,1566.5799560546875,3230.489990234375
2017-06-08,3150.333984375,21.59124183654785,,7956.583984375,5676.60009765625,7450.0,26063.060546875,6321.759765625,1785.5699462890625,49087.4609375,19909.259765625,9647.25,1570.280029296875,3237.050048828125
2017-06-09,3158.39990234375,21.334964752197266,,7988.18603515625,5677.7998046875,7527.2998046875,26030.2890625,6207.919921875,1788.8900146484375,49081.73046875,20013.259765625,9668.25,1566.6500244140625,3254.18994140625
2017-06-12,3139.876953125,21.56378173828125,,,,7511.89990234375,25708.0390625,6175.4599609375,,49128.76171875,19908.580078125,9616.400390625,1563.81005859375,3248.340087890625
2017-06-13,3153.742919921875,21.75598907470703,,7915.8544921875,5772.7998046875,7500.39990234375,25852.099609375,6220.3701171875,1784.43994140625,49026.828125,19898.75,9606.900390625,1572.3599853515625,3257.52001953125
2017-06-14,3130.674072265625,22.030569076538086,,7963.9619140625,5833.89990234375,7474.39990234375,25875.900390625,6194.89013671875,1792.3499755859375,49291.03125,19883.51953125,9618.150390625,1577.0,3253.429931640625
2017-06-15,3132.486083984375,21.993959426879883,,7962.44287109375,5763.2001953125,7419.39990234375,25565.33984375,6165.5,1790.010009765625,49139.69921875,19831.8203125,9578.0498046875,1573.530029296875,3232.090087890625
2017-06-16,3123.166015625,21.719377517700195,,7880.19384765625,5774.0,7463.5,25626.490234375,6151.759765625,1791.31005859375,49221.03125,19943.259765625,9588.0498046875,1576.5799560546875,3231.43994140625
2017-06-19,3144.3740234375,21.82921028137207,,7941.7080078125,5805.2001953125,7523.7998046875,25924.55078125,6239.009765625,1788.9000244140625,49169.5703125,20067.75,9657.5498046875,1581.1400146484375,3247.179931640625
2017-06-20,3140.013916015625,21.82921028137207,,7915.82421875,5757.2998046875,7472.7001953125,25843.0390625,6188.02978515625,1780.7099609375,49033.05078125,20230.41015625,9653.5,1578.6199951171875,3230.419921875
2017-06-21,3156.2119140625,21.966501235961914,,7884.3427734375,5665.7001953125,7447.7998046875,25694.580078125,6233.9501953125,1775.5699462890625,48983.44921875,20138.7890625,9633.599609375,1577.010009765625,3201.77001953125
2017-06-22,3147.452880859375,21.97565460205078,,7856.31982421875,5706.0,7439.2998046875,25674.529296875,6236.68994140625,1777.4300537109375,49017.4296875,20110.509765625,9630.0,1580.9100341796875,3215.550048828125
2017-06-23,3157.873046875,22.058029174804688,,7812.1611328125,5715.89990234375,7424.10009765625,25670.05078125,6265.25,1779.449951171875,48980.78125,20132.669921875,9574.9501953125,1582.3599853515625,3209.469970703125
2017-06-26,3185.444091796875,22.295997619628906,,,5720.2001953125,7446.7998046875,25871.890625,6247.14990234375,,49165.671875,20153.349609375,,1585.6099853515625,
2017-06-27,3191.197021484375,22.158706665039062,,7874.34521484375,5714.2001953125,7434.39990234375,25839.990234375,6146.6201171875,,49087.73828125,20225.08984375,9511.400390625,1586.449951171875,3219.530029296875
2017-06-28,3173.200927734375,22.350914001464844,,7855.16015625,5755.7001953125,7387.7998046875,25683.5,6234.41015625,1771.22998046875,49340.109375,20130.41015625,9491.25,1582.6300048828125,3215.699951171875
2017-06-29,3188.06298828125,22.02141571044922,,7786.05810546875,5818.10009765625,7350.2998046875,25965.419921875,6144.35009765625,1771.3599853515625,49198.12109375,20220.30078125,9504.099609375,1578.1199951171875,3258.64990234375
2017-06-30,3192.427001953125,22.02141571044922,,7841.14404296875,5721.5,7312.7001953125,25764.580078125,6140.419921875,1763.6700439453125,49857.48828125,20033.4296875,9520.900390625,1574.739990234375,3226.47998046875
2017-07-03,3195.912109375,22.186166763305664,,7864.49755859375,5684.5,7377.10009765625,25784.169921875,6110.06005859375,1768.6700439453125,50109.16015625,20055.80078125,9615.0,1579.4100341796875,3223.4599609375
2017-07-04,3182.803955078125,,,7831.9462890625,5783.7998046875,7357.2001953125,25389.009765625,,1762.0799560546875,50041.578125,20032.349609375,9613.2998046875,1574.1099853515625,3211.169921875
2017-07-05,3207.134033203125,22.030569076538086,,7846.822265625,5763.2998046875,7367.60009765625,25521.970703125,6150.85986328125,1768.1600341796875,50300.80859375,20081.630859375,9637.599609375,1575.02001953125,3248.7099609375
2017-07-06,3212.444091796875,21.80175018310547,,7886.2822265625,5758.7998046875,7337.2998046875,25465.220703125,6089.4599609375,1770.530029296875,50015.671875,19994.060546875,9674.5498046875,1569.6400146484375,3226.340087890625
2017-07-07,3217.95703125,21.746835708618164,,7887.3017578125,5703.60009765625,7350.89990234375,25340.849609375,6153.080078125,1759.9300537109375,50059.01953125,19929.08984375,9665.7998046875,1569.43994140625,3229.010009765625
2017-07-10,3212.632080078125,21.69192123413086,,7835.45556640625,5724.39990234375,7370.0,25500.060546875,6176.39013671875,1757.1300048828125,50616.80859375,20080.98046875,9771.0498046875,,3246.35009765625
2017-07-11,3203.0380859375,21.69192123413086,,7856.1201171875,5728.89990234375,7329.7998046875,25877.640625,6193.2998046875,1755.030029296875,50510.23046875,20195.48046875,9786.0498046875,1569.239990234375,3218.800048828125
2017-07-12,3197.5439453125,22.112945556640625,,7936.32958984375,5673.7998046875,7416.89990234375,26043.640625,6261.169921875,1757.239990234375,50809.76953125,20098.380859375,9816.099609375,1574.9300537109375,3208.909912109375
2017-07-13,3218.1630859375,21.939041137695312,,7934.8095703125,5736.7998046875,7413.39990234375,26346.169921875,6274.43994140625,1753.780029296875,50968.76171875,20099.810546875,9891.7001953125,1579.4100341796875,3235.669921875
2017-07-14,3222.4169921875,22.09463882446289,,7883.87255859375,5765.10009765625,7378.39990234375,26389.23046875,6312.47021484375,1755.0,51162.23046875,20118.859375,9886.349609375,1577.7900390625,3287.429931640625
2017-07-17,3176.465087890625,21.88412857055664,,7932.46044921875,5755.5,7404.10009765625,26470.580078125,6314.43017578125,1755.18994140625,51332.2890625,,9915.9501953125,1574.0899658203125,3298.239990234375
2017-07-18,3187.56689453125,21.865819931030273,,7950.87548828125,5687.39990234375,7390.2001953125,26524.939453125,6344.31005859375,1754.9200439453125,51099.7109375,19999.91015625,9827.150390625,1571.52001953125,3306.080078125
2017-07-19,3230.97607421875,21.911584854125977,,7970.85009765625,5732.10009765625,7430.89990234375,26672.16015625,6385.0400390625,1757.27001953125,51086.9296875,20020.859375,9899.599609375,1575.8499755859375,3325.070068359375
2017-07-20,3244.864990234375,21.902433395385742,,7902.3076171875,5761.5,7487.89990234375,26740.2109375,6390.0,1755.6300048828125,51144.140625,20144.58984375,9873.2998046875,1575.280029296875,3293.1298828125
2017-07-21,3237.98193359375,21.58208656311035,,7987.67578125,5722.7998046875,7452.89990234375,26706.08984375,6387.75,1759.1600341796875,51564.62109375,20099.75,9915.25,1573.510009765625,3314.1201171875
2017-07-24,3250.59912109375,21.820056915283203,,7960.59326171875,5688.10009765625,7377.7001953125,26846.830078125,6410.81005859375,1761.989990234375,51665.6484375,19975.669921875,9966.400390625,1576.72998046875,3310.800048828125
2017-07-25,3243.68896484375,21.847515106201172,,7969.6708984375,5726.60009765625,7434.7998046875,26852.05078125,6412.169921875,1763.3399658203125,51713.37890625,19955.19921875,9964.5498046875,1581.4200439453125,3327.830078125
2017-07-26,3247.675048828125,21.911584854125977,,8035.443359375,5776.60009765625,7452.2998046875,26941.01953125,6422.75,1766.0,51600.26171875,20050.16015625,10020.650390625,1583.1700439453125,3336.719970703125
2017-07-27,3249.781005859375,21.73768424987793,,8043.71142578125,5785.0,7443.0,27131.169921875,6382.18994140625,1770.0699462890625,51257.359375,20079.640625,10020.5498046875,1581.06005859375,3354.7099609375
2017-07-28,3253.239990234375,21.81090545654297,,8069.39501953125,5702.7998046875,7368.39990234375,26979.390625,6374.68017578125,1767.0799560546875,51213.6015625,19959.83984375,10014.5,,3330.75
2017-07-31,3273.028076171875,21.85666847229004,,8015.98876953125,5720.60009765625,7372.0,27323.990234375,6348.1201171875,1760.030029296875,51011.87109375,19925.1796875,10077.099609375,1576.0799560546875,3329.52001953125
2017-08-01,3292.637939453125,21.847515106201172,,7904.5673828125,5772.39990234375,7423.7001953125,27540.23046875,6362.93994140625,1765.1300048828125,51195.01171875,19985.7890625,10114.650390625,1576.449951171875,3338.199951171875
2017-08-02,3285.056884765625,21.85666847229004,,7870.6259765625,5744.2001953125,7411.39990234375,27607.380859375,6362.64990234375,1770.6099853515625,51200.12890625,20080.0390625,10081.5,1580.5400390625,3348.800048828125
2017-08-03,3272.928955078125,21.73768424987793,,7874.63525390625,5735.10009765625,7474.7998046875,27531.009765625,6340.33984375,1771.9000244140625,51293.0703125,20029.259765625,10013.650390625,1578.25,3342.919921875
2017-08-04,3262.0810546875,21.774295806884766,,7930.7802734375,5720.60009765625,7511.7001953125,27562.6796875,6351.56005859375,1774.530029296875,51328.2890625,19952.330078125,10066.400390625,1578.260009765625,3326.52001953125
2017-08-07,3279.45703125,21.70107078552246,,7990.21533203125,5773.60009765625,7531.89990234375,27690.359375,6383.77001953125,1777.9100341796875,51389.26953125,20055.890625,10057.400390625,1573.6700439453125,3320.669921875
