AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
-1.4435993601409347,-1.9278604767544048,-1.0955507681312913,-1.27982313907033,-1.3358773578353453,-1.9244705386067436,-1.589624462019179,-0.2745953022352761,-2.0314005379235183,-1.5973853750979172,-1.605048429813123,-1.504695040143344,-1.8999262376293595,-1.2673035229182883,-1.6706187753958222,-1.7375327782346472,-1.5298725006126277,-1.6119558152522906,-0.728444839738978,-1.7650066722948219,-1.486623898298046,-2.347324764347908,-1.3775979627095627,-1.5866808701329882,-0.7578133735096523
-1.4458487262292101,-1.9323727184548534,-1.115110829123554,-1.2765723232793642,-1.3231998324121614,-1.9283532731649162,-1.6386863937067244,-0.26637355565625037,-2.0196241969536275,-1.5835238219826289,-1.591651759665717,-1.4961547941850661,-1.863096047220981,-1.2785049242133444,-1.628446569109314,-1.724272127796823,-1.519529891606737,-1.6224606834473032,-0.7305214472989422,-1.8140450578237977,-1.434291589969058,-2.3332192932026183,-1.3865165956543608,-1.5689856302699199,-0.7496701412270911
-1.38343048911533,-1.9865270145921603,-1.1234458363670243,-1.2861827939974402,-1.3460185860230547,-1.9632971436325761,-1.633173645319417,-0.33953448901404837,-2.027815985768121,-1.571696165680412,-1.5802206935479908,-1.5071345938033434,-1.8797449502675496,-1.3021520870871839,-1.4796046616588,-1.7428179041906158,-1.5296202359887574,-1.6264008041324256,-0.7315598796959459,-1.9069524842700605,-1.434291589969058,-2.3290146644307064,-1.3940636383554192,-1.6205611601926244,-0.9085713583193472
-1.3522217974100736,-1.9993131785564828,-1.116241730780159,-1.2810948522785972,-1.3663027398645544,-1.9565025432947476,-1.5986279948090256,-0.2885730243268157,-2.0124555223422034,-1.5359627935963749,-1.5456857129918182,-1.4857849914706853,-1.8585526528391103,-1.2772608723212608,-1.5143346760379512,-1.720006432597532,-1.532142834112902,-1.6086729871476355,-0.7298984907543573,-1.927598497990091,-1.4808049013246345,-2.3322698030059246,-1.3782839099711475,-1.6104114943216081,-0.8496015998665069
-1.3293694388292658,-2.029398170798829,-1.1360949825805415,-1.2799643429675054,-1.3409479719292001,-1.9623266451320067,-1.6280278472099703,-0.2885730243268157,-2.0078478559837367,-1.5451934454617313,-1.5546067617686423,-1.5049999662693612,-1.8620862924437316,-1.2753938693082034,-1.5540265807323674,-1.7367909996014137,-1.539458315746908,-1.5883190288390439,-0.7269911029789177,-1.8604991357530538,-1.4738294863480499,-2.343391570934397,-1.3924628242744506,-1.6305749000364214,-0.9036502344665194
-1.3849081073597946,-2.0617411856510373,-1.129854172569781,-1.28363887582604,-1.2420643486902168,-1.934662809391434,-1.6364812943518015,-0.21787221523156047,-1.9976072605668778,-1.5505753166235585,-1.5598081907247614,-1.4763302564380807,-1.8424096314126706,-1.2455249050157262,-1.8144962182689106,-1.7424007707239717,-1.5619093380112232,-1.5870056552773364,-0.7286524276119954,-1.8992090438301437,-1.4540614168956385,-2.3505799029231262,-1.3949785051748034,-1.624127930804727,-0.8741695886672332
-1.3890164125298157,-2.0730228464352907,-1.084744489918238,-1.2832149831317334,-1.2623490683537433,-1.9215586728270877,-1.6412577638019568,-0.22367054177384268,-1.9970957034653432,-1.5438165874165015,-1.5532761529432038,-1.4723649149330964,-1.849473144753773,-1.274149509024476,-1.9013196453029386,-1.7443950730968143,-1.5482873851241348,-1.5771568680635641,-0.7298984907543573,-1.896628383291671,-1.386613659064187,-2.3429846604230273,-1.389947041947621,-1.64749690666722,-0.8397678190151191
-1.3909551728763803,-1.9752445085814012,-1.0857078653828465,-1.2765723232793642,-1.2724902965414526,-1.8613777682872,-1.6269259770700604,-0.20876109702739976,-2.001191383022904,-1.528296622444089,-1.5382766673147479,-1.475720259534184,-1.8419045029661698,-1.240546847097528,-1.9931043190866908,-1.730716914745787,-1.5334041091176955,-1.5764997269330006,-0.7224223691342299,-1.881144420060835,-1.3610277642878097,-2.3454260264807525,-1.3940636383554192,-1.6308633229739145,-0.8643395708621867
-1.4206414269104022,-1.8992780859324898,-1.1030899261021494,-1.28363887582604,-1.297845064476807,-1.8341993669358856,-1.6214128889139772,-0.27089664563550836,-1.9638141980599226,-1.512432562770502,-1.5229445871020018,-1.470229853443527,-1.8242453430265997,-1.2617037474456925,-1.8492243019514414,-1.7262194371265205,-1.537944776118244,-1.5784702416252716,-0.7224223691342299,-1.8217855806147167,-1.388940554863884,-2.3621085813629685,-1.387888895883437,-1.6032349583738017,-0.890550129390888
-1.4214256957369296,-1.8533977120590568,-1.0835717266857596,-1.2779857672650201,-1.2572778884378615,-1.7735330280067392,-1.6313358360111307,-0.19136329399856852,-1.9576701415993671,-1.468751226102019,-1.480728584701425,-1.4693146411098883,-1.783884274650236,-1.2262350076806194,-1.787208395797116,-1.7274712119730118,-1.5225569708640645,-1.5605952153344413,-0.7259526920180841,-1.7133949203498675,-1.2912554539555532,-2.331727223320601,-1.4029831841385072,-1.608457921567968,-0.7332914820266069
-1.4728560590974373,-1.821808005330015,-1.0975611623237513,-1.2902814303023669,-1.3561612287658313,-1.8123592627546243,-1.6614709480429002,-0.2684092284871149,-2.015528302546381,-1.5137780305609587,-1.5242450019631009,-1.503169541602084,-1.799523925035307,-1.2785049242133444,-1.772322724851322,-1.7736045258189965,-1.5344131676131763,-1.5725120509782315,-0.7296907742643182,-1.7495248973007342,-1.326140144559874,-2.3417639773941645,-1.4361434549880197,-1.6385622895996488,-0.7906280783673253
-1.4857373046350262,-1.8090222639789455,-1.0995297748288417,-1.3044142543929382,-1.4525088376803539,-1.8147860644229692,-1.6758027347747964,-0.2684092284871149,-2.037544594384074,-1.5041718937396547,-1.5149611646376469,-1.5660000906146143,-1.7884234010482147,-1.3009071100201683,-1.777282684469966,-1.7426329275905061,-1.5641796715114975,-1.5976686371714293,-0.7315598796959459,-1.790816195328546,-1.3307915928603762,-2.3876070132689,-1.4354573048734816,-1.6107941921478313,-0.8528726278986771
-1.4638075148262077,-1.833090511340774,-1.1017077751018016,-1.298478457034787,-1.447437657764472,-1.7643116260005658,-1.6585302492883767,-0.18804862006870032,-2.033448485127142,-1.4910924611707688,-1.5023204960401177,-1.5293992638177778,-1.7889330485364832,-1.2598376696075673,-1.5763518693233571,-1.7229737343537452,-1.5679635927549929,-1.5797939137804056,-0.7267834507973894,-1.7985589063562135,-1.336610004009065,-2.3747222251524724,-1.4530666654700448,-1.5834410385649382,-0.7529439915440173
-1.5007878104282824,-1.915074735403335,-1.1249537318719989,-1.3145899270785388,-1.5513918950973102,-1.8919534698074285,-1.6978537283240263,-0.3885336893220149,-2.0672413327844112,-1.5190659705787326,-1.5293556185379238,-1.5800295854486501,-1.8235167730704638,-1.3351317978931578,-1.7748036700089544,-1.7829243134473987,-1.5644319361353678,-1.6056124875010738,-0.7313522060782474,-1.9379211401439818,-1.4610397609958379,-2.398186201512048,-1.4798240857015887,-1.632100317000864,-0.9986671545842046
-1.4723027170316962,-1.936133553791773,-1.1270897906805821,-1.3120460089071386,-1.5260374100729694,-1.8851588694695998,-1.7213728627534752,-0.27089664563550836,-2.051368882557588,-1.5210687167572967,-1.531291028603264,-1.4690101489394585,-1.8143601902171962,-1.3413545244867278,-1.678060967303179,-1.788487840419929,-1.56140485687804,-1.6056124875010738,-0.7283224820790045,-1.8888849428517542,-1.4424345536185519,-2.3975081466737556,-1.4855413947638791,-1.6054341832721857,-0.8659746144974791
-1.4926160195150104,-1.963209962287234,-1.1107966901535073,-1.3041316709718498,-1.4803574661991667,-1.7643116260005658,-1.67433357458825,-0.13088414122139916,-2.0216723590069368,-1.490873448248155,-1.5021086773131858,-1.4537595030827297,-1.7853720436233786,-1.2368134578547014,-1.5937152675990822,-1.7630333377906622,-1.5745222805173882,-1.5764835217933437,-0.7235167284995011,-1.790816195328546,-1.3645151788637404,-2.388420834291639,-1.466788653496039,-1.577391994457409,-0.6988915938976635
-1.5072507717685146,-1.9489203516759748,-1.1065244926478375,-1.296641085229477,-1.4981217316439714,-1.7182049862476458,-1.6537534400694456,-0.0894591873040003,-2.0160398596479157,-1.4864304092863294,-1.4978144502169188,-1.4403397158488658,-1.7960517946103045,-1.2592147184865934,-1.5267387582605727,-1.75083929837594,-1.5649364653831082,-1.5771458122206208,-0.7222631198251999,-1.8011417551314344,-1.4308041753931273,-2.392082834872981,-1.476393842261282,-1.5942994455828219,-0.695613980534396
-1.55771175495574,-1.8819798915743453,-1.1003674856773271,-1.3039902914479364,-1.4702060532149737,-1.7235436536956465,-1.6489762910817387,-0.11017166426269974,-1.9781502581846568,-1.4708165131698636,-1.4827243826954444,-1.4241742916140858,-1.7660478678502136,-1.2598376696075673,-1.5317012921413775,-1.7486137752529602,-1.5515667290053325,-1.5672155449588552,-0.7212182780132815,-1.795981892878988,-1.394753107765343,-2.3945242009307064,-1.4747926224744063,-1.6019970686234437,-0.715271193859733
-1.605817512837176,-1.849636876722137,-1.0694984880075182,-1.3062516964489432,-1.4524434852362496,-1.7283972570323365,-1.575108180842025,-0.0612957525080588,-1.954085804293655,-1.4229111504621694,-1.4364257414372552,-1.385744342016734,-1.7406184666486169,-1.2480139339748255,-1.5019344552085714,-1.7341943999385379,-1.5530803167485536,-1.553975037159931,-0.7222631198251999,-1.7185555120145635,-1.3726598999874033,-2.381910557141202,-1.4793667537183735,-1.5824781359009479,-0.7938991063994956
-1.5546185030891384,-1.9045442696759842,-1.059111145107211,-1.2950865427226883,-1.4169141056136,-1.6939384506759874,-1.5853973986794878,-0.024844691753451942,-1.919268983034574,-1.369404903670034,-1.3847138524960152,-1.3802552377928388,-1.7172238895319547,-1.2237450535465881,-1.536659964628941,-1.7078123931828098,-1.5581254648822853,-1.5407352866105235,-0.7193378757199147,-1.620486035079106,-1.3296304882594197,-2.3673981754845426,-1.4752505630164816,-1.57161928102136,-0.6857820812061789
-1.5799182869393764,-1.8872443848648284,-1.0666503829665728,-1.2897160527081044,-1.323017637719507,-1.6657895508241036,-1.6070817817196326,0.01989117155783572,-1.9254130394951294,-1.3919963022959052,-1.4065477765259795,-1.3799492991037845,-1.7309557511173443,-1.1901433167945725,-1.452318769883626,-1.7055864956132711,-1.5598912691348192,-1.5579469623247533,-0.7195468569440006,-1.607583461798992,-1.3121834563594754,-2.3532924618130213,-1.472734577836699,-1.561033845712175,-0.693974233091177
-1.5572038014523468,-1.9060485615494267,-1.0662733891182032,-1.2860415901002649,-1.2367337393750122,-1.6575386473184996,-1.6287637863783468,0.02734871733304175,-1.9274614163981239,-1.3881789118471488,-1.4028583506696142,-1.3869646251282521,-1.7126473555104529,-1.1528072656247979,-1.4275118925694636,-1.7098059466625346,-1.5313860402412913,-1.554637327587208,-0.7201736076907255,-1.5688713654851538,-1.3470710760874112,-2.345968412145091,-1.4683893661505312,-1.5685946470021692,-0.8332163553349254
-1.5519407201944997,-1.9173300110270537,-1.0649749612696018,-1.2818016445221203,-1.284951960861383,-1.6468616827004459,-1.5894409868802486,0.028177856382506226,-1.8726756059559162,-1.3915582764506773,-1.406124369560393,-1.3528045092063143,-1.69027006490732,-1.179564249837202,-1.4027069459519221,-1.6979367396376814,-1.5470261101193412,-1.56390591022131,-0.7189199132717431,-1.5895159203806857,-1.3145115238086185,-2.342713273569873,-1.4681605480192086,-1.5663949742420813,-0.7906280783673253
-1.5235483958971325,-1.8925088781553114,-1.0773309166749994,-1.281942988920686,-1.2646497007150235,-1.625507012908443,-1.6114889225104965,0.04143278756599963,-1.858851317782402,-1.3812325599722508,-1.3961449186137413,-1.3543300077475746,-1.6775554898354594,-1.1621404303402205,-1.3803790830987714,-1.6902399906189465,-1.5424854431187927,-1.5725120509782315,-0.721427302109708,-1.5740326865620993,-1.2947434543562069,-2.33416854087308,-1.4590128940901346,-1.5593854907099345,-0.7594973367473815
-1.5671298105010067,-1.9301163862980026,-1.0652262905018481,-1.2792577966014151,-1.300179080337673,-1.676951949831416,-1.563347764205361,0.0016670528815245684,-1.8870120957800218,-1.4037928079636146,-1.417948648679366,-1.3598500674700313,-1.6714535281594156,-1.17458588352736,-1.4672025101327992,-1.7260799557833202,-1.550305454000539,-1.56986364651864,-0.720591484394216,-1.6540353514914998,-1.315674385883744,-2.3338973480409106,-1.4448339797868315,-1.5783542253288434,-0.7594973367473815
-1.5674991794911493,-1.9301163862980026,-1.0611634807640478,-1.2716258313351294,-1.2874893897409112,-1.6458908139219288,-1.575476829963765,0.010780053353674997,-1.8752359696598166,-1.4109895630158993,-1.4249040934265105,-1.3595432608698026,-1.6719601629531724,-1.1820532787963012,-1.48969062080547,-1.706050434899781,-1.5692248677597864,-1.5692016589911697,-0.720591484394216,-1.6333893377714692,-1.3587014543128357,-2.3357961344133122,-1.4480022386379512,-1.5842648801697803,-0.7431196183084827
-1.5483396571083994,-1.9007830117258115,-1.1003674856773271,-1.2621568103916616,-1.2747994162331362,-1.629389747466616,-1.5942171165616281,0.14664403911847723,-1.8542430068748783,-1.4227860686836087,-1.4363047350916196,-1.3754902607923027,-1.6439905581622642,-1.129782128697,-1.382251215255335,-1.7074415038661932,-1.57023387814071,-1.554637327587208,-0.720382567478641,-1.610164851749714,-1.2900908344062587,-2.3646854225736624,-1.4422626157507978,-1.566532467785265,-0.6497415048724312
-1.4968168092164615,-1.8300831954336474,-1.1167862508205249,-1.2714846625633016,-1.1580641080461958,-1.6876292847274172,-1.6368482446296624,0.12013605901948013,-1.8629474270393342,-1.4454400081987602,-1.458199047050263,-1.411985057773973,-1.6394117646198783,-1.1907653427406142,-1.4297225402001945,-1.743652920017022,-1.5800720060134175,-1.5612573543118151,-0.7226808679116686,-1.6333893377714692,-1.4121942814180575,-2.385843750554713,-1.4422626157507978,-1.5955362156789195,-0.7250983893800235
-1.4411395561726823,-1.855654889442413,-1.133246877539596,-1.281942988920686,-1.16060040528167,-1.7201463535267323,-1.6394209737999976,0.07457199779272285,-1.9013481559047563,-1.465810126963984,-1.4778857422879552,-1.4027849100192575,-1.6587384509718033,-1.2225016184377928,-1.4472140080184277,-1.7638683536170683,-1.5841081437662257,-1.5572851262471863,-0.724561463130568,-1.6282280166945238,-1.4331275562444865,-2.3877427309481,-1.436063936630326,-1.6021345621666274,-0.8233853967682937
-1.4468181064024923,-1.840611970707987,-1.1394457460859795,-1.2813775410757284,-1.1225358600675999,-1.7371332246492515,-1.6232506982222636,0.10191194034316897,-1.927973188349344,-1.45476459120817,-1.4672109082083833,-1.419958847038948,-1.656195987861608,-1.2417912073812556,-1.304791666831826,-1.7796786106746234,-1.582594604137562,-1.551989226027423,-0.726233034253041,-1.6411305899746378,-1.3226544874581123,-2.3886920271238083,-1.4321607415293995,-1.630588559818399,-0.8545095530571402
-1.4579438532496427,-1.7879630229772547,-1.135801791772422,-1.2724738626011753,-1.1047710288007684,-1.7094693889086785,-1.587970467618599,0.17564320090184718,-1.8957160862451063,-1.4441570812975837,-1.4569592506061204,-1.417198310896201,-1.6261898015806333,-1.246769573691098,-1.1698675077545821,-1.7471304052097727,-1.6000004301535884,-1.5427210977430312,-0.7230988303598403,-1.563710773820458,-1.267994697504704,-2.376892155851797,-1.4388187811626199,-1.584814182549959,-0.8463239865032394
-1.4549432281983659,-1.8308341791839233,-1.1520948922994967,-1.2750313040313845,-1.1580641080461958,-1.7279118226430779,-1.5718005318096406,0.17481500298637756,-1.927973188349344,-1.4549522138760111,-1.4673923024826983,-1.4150512433020492,-1.64856684112589,-1.2946850002098866,-1.119895930685883,-1.7685043764631376,-1.6030275575254733,-1.5566231387197158,-0.7272777474479376,-1.610164851749714,-1.3110241092326878,-2.376078383334304,-1.434686362224464,-1.6058464399708847,-0.9216724041565638
-1.4125621205285603,-1.7947309629146748,-1.133833259155835,-1.2716214055413373,-1.16060040528167,-1.6983066196234187,-1.5133691363607151,0.2444015094317282,-1.9039085196086565,-1.4579249428890844,-1.4702651083722302,-1.3963445751479768,-1.6114406534817143,-1.2679264740392622,-1.1273934692297005,-1.752322855642407,-1.6032798221493434,-1.5473551618852273,-0.7260240315927848,-1.5404833701497052,-1.3040457651324884,-2.367805037490666,-1.4484612948712696,-1.5743671365073664,-0.7382041390251668
