AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
1.1526198894852062,-1.9650417204154822,-1.1019483519723272,-1.0769413410041466,-1.1458748237673415,-2.5295518365846688,-1.6807327665157101,-2.600997780025274,-1.8195211535289928,-1.4838845431798082,-1.4838846227389113,-2.357798869624327,-2.3538676055280163,-2.0990368031217774,-1.6119331479035524,-1.255265020716637,-0.8407364701722828,-1.5803477020988428,-1.2240367692697176,-2.122316125515018,-2.9110115375478576,-1.3809340207355612,-1.6223518143276152,-1.4576578960869255,-0.9814303945159037
1.0165515105095642,-2.0170284004720935,-1.0777892001196496,-1.058007651332947,-1.1862568718678785,-2.4699597502541146,-1.5299521754962273,-2.7069621004325537,-1.8055358100944938,-1.480893654602567,-1.4808937722825832,-2.391149553956097,-2.3672607696238575,-2.120375048165238,-1.6119331479035524,-1.2483926266023373,-0.8567807806340233,-1.6736741587859747,-1.2182475177933891,-2.1533307320034005,-3.028519762430024,-1.3906094353180019,-1.9450231359887344,-1.4523726561640675,-1.0191825746715009
0.7200583958578731,-2.0959061309249165,-1.063954037890784,-1.0813966524517094,-1.09972749776766,-2.43732704540732,-1.577793729595962,-2.5761908651464718,-1.6809416844756915,-1.3790709387057607,-1.3790708084889431,-2.4133883231483426,-2.2587570102126575,-1.933054917290815,-1.5733199966739655,-1.2485798065128908,-0.7877203662939333,-1.8023088631099664,-0.9750254319949712,-2.0964674267271435,-2.9911338642435408,-1.3966772282315147,-1.932368709441025,-1.3964082455150055,-0.9224540330368266
0.6591942853867151,-2.083358061280533,-0.871711134626832,-1.1014425092076696,-1.1112632028595952,-2.494080846323282,-1.6923282754985889,-2.7452784724412753,-1.8360480257112297,-1.4019985398009769,-1.4019990338707164,-2.476382205060309,-2.278853088664134,-1.921197725282415,-1.8049905567058964,-1.1651983848538618,-0.7416800900672066,-1.8149199489222616,-1.1950809478174902,-2.086128241985614,-3.1166549999360007,-1.3976611677034898,-1.932368709441025,-1.3470527227346376,-1.1654555688733017
0.6868788247749922,-2.217805159207724,-0.9146612630537925,-1.1259442310035692,-1.174719235790826,-2.443002533747788,-1.7198682813026163,-2.855757129975079,-1.8627474147200553,-1.4123235124919638,-1.4123234648417178,-2.4059733496451945,-2.2775086397525075,-1.899853604524381,-1.9722980738326321,-1.1813087923585193,-0.7667930163919106,-1.850233432754559,-1.3572313960340818,-2.0654513463706583,-3.1460320561565425,-1.408484677839568,-2.0196813905165625,-1.2822788595069285,-1.0356901197471224
0.5256737799903388,-2.1837456762057985,-0.9152807890782176,-1.0468713102873586,-1.4919871708745687,-2.512525371563265,-1.7126217601580078,-2.7926235187030457,-1.860204285513408,-1.3780027252649558,-1.3780027639057362,-2.4152398696251303,-2.2346482483462125,-1.9069690948723355,-1.9787255299368263,-1.0440355352329829,-0.6600632125647646,-1.8123984299191942,-1.5193776599697923,-1.8328219004884023,-3.0472120333825403,-1.4091404810925707,-1.896936988543593,-1.1751957406887787,-1.1159015712198106
0.6515336220162804,-2.1658194984078465,-0.9361363272672727,-0.9677981127749598,-1.2900878726208822,-2.3238194435753963,-1.7836597079810255,-2.5829584991920673,-1.8589319206806298,-1.354078343072347,-1.3540781310774344,-2.331862280036105,-2.173024895902051,-1.7457277355589036,-2.023779493023551,-1.0886935422258321,-0.6105350890386494,-1.872933503576589,-1.507795570490666,-1.6829044586702782,-2.9430604682261308,-1.4109445558435645,-1.8033013031701688,-1.2316018469023753,-0.8894212162966207
0.5885063145310969,-2.120469198942136,-0.8824486667335721,-0.8764730855779519,-1.3766172467211009,-2.360709576544079,-1.8503459800870101,-2.298895964909826,-1.8856323766620617,-1.364687409281792,-1.3646874824784068,-2.3170384843470075,-2.15159436691955,-1.748097998817669,-2.0559551713342357,-1.078988720400009,-0.5812367193441101,-1.7796111194859088,-1.5193776599697923,-1.8069702539643218,-2.956411702826085,-1.4211119694860515,-1.8399974004484596,-1.2029592563526934,-0.7690972211687568
0.2242754304663824,-2.076933176461804,-0.783539544916675,-0.8508589199011033,-1.4689125423821694,-2.2230819611317036,-1.837300360511581,-2.046382168590711,-1.8843605453155865,-1.4838845431798082,-1.4838846227389113,-2.357798869624327,-2.123465589492361,-1.8097518718326038,-2.004475421612435,-1.1276992485457324,-0.6349502862400607,-1.7644761874725738,-1.5251669114461208,-1.6932421695437045,-2.846913676191311,-1.415372312791511,-1.7716666397928842,-1.2254324964765648,-0.776170130164895
-0.08654566890960806,-1.9844183005450042,-0.8006783208091631,-0.9288174591630465,-1.4227665037058996,-2.2230819611317036,-1.7242172691408864,-1.9133731229623214,-1.8207924513891647,-1.4719220794409718,-1.4719217636191795,-2.2707155508029273,-2.148918800270433,-1.6983048432398777,-1.7921089329916202,-1.134389789007096,-0.6942446216995862,-1.6837625619962164,-1.6525681024532755,-1.7552728563885722,-2.780150721784286,-1.4048767629300516,-1.7387659164443534,-1.2342462652985133,-0.7879733112465553
