000001.SS,IDX,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
-0.9315636482854461,-2.2612427931814394,-1.7195354763049289,-1.9846112086342642,-2.3974206737394446,-2.273339849162027,-1.9092077921204769,-2.2479089851764376,-2.2363971944327705,-1.1340304987688121,-2.291482000984528,-1.9352999215364195,-2.6052547724412047
-0.38762772849478855,-2.0125327190275537,-1.7279149616420182,-1.5711004505561024,-2.179877086643092,-1.8423335433756265,-1.7270450119589982,-1.99290871467525,-1.940199920043372,-0.9353911050118551,-2.2553776115367743,-1.8948234831270216,-2.325675134994501
-0.47558699451141945,-1.9983066821610895,-1.697615341233638,-1.5684531337357333,-2.1119692796730507,-1.8352238242527468,-1.7210398783615015,-1.9743365636017904,-1.9320491382863132,-0.7465810299299814,-2.2351158078604523,-1.8783315345887244,-2.3131990801620295
-0.31969867069317404,-2.0365696214850315,-1.7052338084111807,-1.58883734398906,-2.285833776864068,-1.777021212828603,-1.8691357544236338,-1.9590584610704422,-2.0476567879741268,-0.7252978918825286,-2.2450425312738886,-1.8375105420397786,-2.3695094515938706
-0.38269413063211516,-2.017928765542485,-1.7436045900722148,-1.8313318232619173,-2.291634772563179,-1.9578905985349844,-1.7877583201917522,-1.967509222546135,-2.1138320112072964,-0.9898445620660365,-2.2610889634726057,-1.8370799150697943,-2.337346977582671
-0.5996344835794593,-2.050796010550864,-1.719021268059877,-1.855687008745798,-2.2179259698940266,-2.116363875221045,-1.7825751470945583,-1.958055734510516,-2.066851306978361,-0.9700491373993322,-2.3086841162669294,-1.8618825567611943,-2.4510565731660994
-0.5920378237398888,-2.087587284816217,-1.7241723893272027,-1.6576675813186605,-2.2392537725505317,-1.98567312313825,-1.7686698275287422,-1.9100253945550643,-2.004467550610102,-0.8216615301151261,-2.181673184180481,-1.8384578688101834,-2.4080783943260182
-0.6367737094618037,-2.0424561056197033,-1.6878478953601002,-1.7389400784404803,-2.00413599275349,-1.968407801911062,-1.6725876899687973,-1.842993080313165,-1.8700208101365772,-0.9939844967789411,-2.104093018726246,-1.8039667116341929,-2.4265717931360338
-0.7627376076160218,-2.0679652014348218,-1.706354621695317,-1.687846734543837,-1.9853675264157653,-2.131155722202684,-1.7065634509404397,-1.9029593923391126,-2.0048641373465697,-0.9712390660024858,-2.1187115299416455,-1.8000052588917006,-2.5153815211884987
-0.7741258419444614,-2.0350981325261266,-1.7291075833041256,-1.7492650018304703,-2.1058271224431646,-2.2421266704761753,-1.719349967709303,-1.9718059976481725,-2.0342558535721156,-1.2595237828877655,-2.265100488522925,-1.8097798472067275,-2.541837571074086
-0.20321868644706712,-1.7177101501884637,-1.5487492924304471,-1.139587808835913,-1.5900350431278696,-1.206440234638591,-1.6224690038374328,-1.695989753198945,-1.6901434370760362,-0.15392274461871597,-1.8278372860918832,-1.572949600103417,-1.4182539640390441
-0.2547725797082315,-1.668655293934343,-1.5213694609291506,-1.173208603191086,-1.527246325354035,-1.2569808493672154,-1.5882192560323563,-1.6862976040030297,-1.6269919697078077,-0.07176440868317557,-2.0036671135312476,-1.5408266941489879,-1.6140815452405586
-0.1428535779774297,-1.6843526436600285,-1.5333371054605933,-1.3023977932886226,-1.5443085674792392,-1.2314302250506282,-1.6231995424848702,-1.6981379950471795,-1.6710186782717085,-0.2618757790329944,-1.8316446327174782,-1.500522532809364,-1.582879376637614
-0.010053894834183211,-1.7005411354041895,-1.5028112635537798,-1.358255790407864,-1.704864432500868,-1.2679998124912002,-1.7413157402111135,-1.698997350067587,-1.7677195697799015,-0.2099631766461775,-1.8939944156770174,-1.4653422673542773,-1.564307772936125
-0.07960567825162655,-1.7363511822306943,-1.5227265388415065,-1.7095552495249313,-1.6516299038233146,-1.4694481848606071,-1.6841871162762196,-1.7507996436968791,-1.7229087565690535,-0.5158365635251717,-1.9508366931280117,-1.577987554566419,-1.7281802655673915
-0.0639473004862665,-1.8050288262649459,-1.4770046883334866,-1.5777187426070256,-1.6763701549048606,-1.3725960190166793,-1.7048966744766185,-1.7402003489673836,-1.734375589428661,-0.3035135960855615,-1.8444955895698965,-1.546252304871207,-1.682349032974001
-0.04205543773039116,-1.6843526436600285,-1.5071601898294351,-1.67725746726236,-1.5084778590163106,-1.2822777450603342,-1.5856619526785836,-1.7507040626705335,-1.628336597561003,-0.5840619612895039,-0.9585458168412732,-1.5191245140779142,-1.5858619275593955
0.027565322192194784,-1.5597524317981364,-1.4760998023397527,-1.460971812301708,-1.4473953654549963,-1.079588837235466,-1.5806842000251748,-1.695894172172599,-1.5552718569850816,-0.272189300598476,-0.9649367675338703,-1.4491519022447605,-1.3695953238308438
-0.046031186598971,-1.6146941243862962,-1.451239038867072,-1.4416462702494957,-1.4711117153855717,-1.1061110750532996,-1.595982587946539,-1.6045123000635477,-1.5454531088482617,-0.20481973144292265,-1.0304146303596773,-1.4278802177347698,-1.346563191744423
-0.1648442833540764,-1.644127601657757,-1.4512081562429795,-1.4699730772815134,-1.680806504480872,-1.2135970530867854,-1.670395795301324,-1.6382669726420096,-1.6487365728196188,-0.3045909475166975,-1.1111902711602109,-1.482307944982228,-1.4977006352062732
-0.20276998361464468,-1.598996774660611,-1.4685842772425184,-1.608427229932759,-1.6470235983198844,-1.2668717076832638,-1.6777937185292076,-1.5919556341329408,-1.6001646384308195,-0.35211667171650674,-1.0736579607291403,-1.4597014088515168,-1.4087351306088485
-0.22905998744584935,-1.5960532684437494,-1.4759971113376893,-1.5374796562009294,-1.5678541283651044,-1.2944711526510326,-1.5444022670699775,-1.5615428006097634,-1.5025066369799112,-0.24675412276585865,-1.2392888268554356,-1.5084885404140174,-1.425542533276774
-0.09986912660774373,-1.6539386433484546,-1.4279824142994868,-1.5038582155281734,-1.5601761194087624,-0.9468636981656986,-1.5885846647186554,-1.580401403356692,-1.5261281382702028,-0.08814015043644266,-1.022595426686324,-1.4537162590270112,-1.251009479123598
0.15746443662949652,-1.3954170872546616,-1.3228333562207522,-1.256864073241788,-1.4066159402819254,-0.5566229979388174,-1.365732749353494,-1.5129870564149779,-1.4193657331295155,0.20809033588027143,-0.6773944499776616,-1.3479176383971465,-1.0590984748756336
0.16626640756408448,-1.4130772440574118,-1.2901688298259741,-1.09564209109075,-1.456438020534438,-0.7509069551946567,-1.3471922303573525,-1.504297925184557,-1.405400438710262,0.24101250090567097,-0.6837176731927892,-1.3723757259489986,-1.0701218817644604
0.32438615687859235,-1.4317180999999586,-1.3099402372795141,-0.9317734384369262,-1.6161407734498068,-0.6780215089369812,-1.3720347252476413,-1.543543261477674,-1.5004992872276057,0.2873228758505807,-0.676306162374008,-1.3381429186732183,-1.0493719393854921
0.2913414332293516,-1.3399847809470775,-1.2862412128448484,-1.150441420008877,-1.6101689887059853,-0.7066875257231625,-1.317006852852517,-1.5026270056569149,-1.4832284057357894,0.19719456033908597,-0.6192603704931664,-1.2892698456891831,-1.1040482401902298
0.2524493507987958,-1.2717977506322502,-1.2508318990795104,-1.053550012173912,-1.5219568636717635,-0.6379369444281792,-1.3183767870196876,-1.4475781625931161,-1.4537651853053395,0.31997267675013125,-0.5998823439983347,-1.2420328135279444,-1.0168722661458742
0.351467612773959,-1.2845521224401257,-1.2923896168999405,-1.149647742016833,-1.5796277419253282,-0.8794896326363587,-1.2939225562789145,-1.4652909586461682,-1.419044487408947,0.34328946693725654,-0.6487689668287208,-1.2284259474205306,-1.1374293807086417
0.434070888721167,-1.2919106238327538,-1.2487343914236693,-0.912712886593784,-1.525028567124675,-0.5966574244561557,-1.310020049237365,-1.4119136179211478,-1.4054199715662359,0.5969899923758448,-0.5069356770995873,-1.1559988801264778,-1.0301784959801414
0.3789430169564286,-1.3193814701268336,-1.1787375429877465,-0.8523539338258483,-1.4822021727669545,-0.594569101145033,-1.2888079495713693,-1.383315075465131,-1.3716441755775748,0.5843958751965876,-0.5308009809742188,-1.1451476586820395,-1.0545853877377274
0.3563087678977815,-1.4165108356946459,-1.1642920072598115,-0.8933873445415719,-1.71407787662502,-0.7081688754709577,-1.3938176540437215,-1.37276327984324,-1.4561440081221462,0.6567115768775587,-0.7398119604146706,-1.21038376807207,-1.2238271052661884
0.3169089615015369,-1.467037885306407,-1.2657502151421294,-1.0765815392476081,-1.7096415270490086,-0.8378682627225363,-1.4399405362644937,-1.4541668424884753,-1.576664519888365,0.301218288297783,-0.693848907028389,-1.2766101749432728,-1.2974897806543189
0.4162337067108904,-1.4729245455407622,-1.3402089750638018,-1.2311845830301396,-1.7951235267197396,-0.8693344103653193,-1.4128147248538665,-1.469540234640601,-1.5898603593026515,0.4102619897226834,-0.913670387063768,-1.3213924888258093,-1.340831121480311
0.5437499317798123,-1.5646578645936433,-1.347909795905591,-1.2629523848745707,-1.7910287552331488,-0.989107234973595,-1.4135912531528976,-1.5482698597926996,-1.5559806206161302,0.2402813545411697,-1.0561158800696364,-1.3890399515570702,-1.4296668122902694
0.6211941918011491,-1.5165837074793196,-1.3848820717439014,-1.2430975087218012,-1.6801241814193222,-0.9329937065271111,-1.3684957518762133,-1.5239683838442886,-1.5677547471563251,0.3425946357895351,-0.9715322286486305,-1.3091635764587846,-1.336343997099898
0.6672434755127379,-1.611260708848746,-1.3709201127151702,-1.1938578036534828,-1.8708797151321874,-0.879077133706588,-1.5084174551365919,-1.5885660045644838,-1.7392047392671786,0.3921891168385706,-1.0780775106314704,-1.3379707730123458,-1.3525808523409604
0.6567434025752581,-1.6509949610319092,-1.413917262112203,-1.5149774632277908,-1.8778754010269794,-1.081790350860651,-1.5113170329882863,-1.5956797972936083,-1.7067536894747393,0.04925363022127227,-1.0620991379076616,-1.3915375091376383,-1.4584569773982956
0.742964034003501,-1.5136405534618258,-1.3668586710296438,-1.488239304815028,-1.7925641904009588,-0.9441873929546818,-1.4487086723847094,-1.5318462419730428,-1.6683845331232443,0.09971604495134656,-0.9996132359983061,-1.3416738758546276,-1.3213520877425349
0.7509645975020507,-1.417001625513754,-1.3136722643080543,-1.3585207806169342,-1.83931456720056,-0.795266922975557,-1.3637691305930224,-1.454214633001648,-1.5729354884023707,0.35476749645414585,-1.069102291876994,-1.3021878663353037,-1.2603991320043153
0.7601832718594589,-1.4302462588416858,-1.303514391764079,-1.231978907339767,-1.859106934689255,-0.6687687705122909,-1.343950099282575,-1.4462889843597209,-1.534982451643317,0.45555553859775694,-0.8873569340770737,-1.279796577985134,-1.2202220814025573
0.8973782516860701,-1.4160203980749055,-1.3131686013492778,-1.2767189493945574,-1.768677051425673,-0.6966758804276787,-1.3306153301216823,-1.4459550335786469,-1.5322502934139846,0.339136216644866,-0.8663468081742001,-1.2548217906328614,-1.2222452767730652
0.8509158200416168,-1.4689999879847362,-1.3440748267967426,-1.0967014056094477,-1.8451155628996712,-0.7549324281759731,-1.351210889731161,-1.4488195503133385,-1.5510283440247778,0.5560227963264792,-1.0021291125878387,-1.2725625179614428,-1.180823280287608
1.1447791981827768,-1.4640945551892293,-1.3440233557565886,-1.3021328030795523,-1.870538970160058,-0.832986645553648,-1.4391642866906238,-1.4322525609541632,-1.607625840611804,0.4540194049279686,-0.9235971104772047,-1.3201869435640954,-1.2127777356198681
1.204546984339839,-1.4312274862805343,-1.319399107990372,-1.5917496510184992,-2.0310940020643957,-1.010728863959107,-1.5518459012242938,-1.4954654224146176,-1.7116487627021684,-0.11047642977051157,-1.2906919902702314,-1.3656152636060592,-1.3711258600469682
1.3276387577077589,-1.3762856175926905,-1.3072052419604958,-1.603926920601648,-1.9995288541327683,-0.9836892932293511,-1.5395616471958664,-1.4944624044491233,-1.6821304317137924,-0.27123542090439157,-1.2879042077785046,-1.3392625225133974,-1.2470409766550616
1.3011247580093386,-1.4111147891797147,-1.2934589591439227,-1.5223894332707582,-2.0532749168271613,-1.0156492241213992,-1.5316157503011145,-1.48453188549848,-1.678203281260064,-0.27592008386899414,-1.3926816034009246,-1.4079862241473653,-1.246081621103788
1.2039119738337325,-1.417001625513754,-1.2973968703330794,-1.6722278238306916,-1.9254788899328406,-1.1921501474048595,-1.4467221981610214,-1.5041067631318654,-1.6253951587319513,-0.5696339256628636,-1.4332732702284776,-1.4229713068129712,-1.3533071763127829
1.392072768882818,-1.4111147891797147,-1.2882357784203813,-1.3291353053838022,-1.8647371413436558,-0.9466844168628885,-1.431834929852389,-1.427859913420212,-1.5559806206161302,-0.3074925333374087,-1.2464964912469307,-1.3575199496423993,-1.239415524807908
1.518464748027715,-1.2796468657443028,-1.2639201058168448,-1.17717957842164,-1.6791002802683517,-0.8016336882249272,-1.2875977249215513,-1.3437829960929766,-1.3781660566668201,-0.298269678782549,-1.0804572682711866,-1.3139862831412454,-1.0348473596630068
1.5044575397978301,-1.3041745580208888,-1.2248400281146623,-0.9889550939663523,-1.6529953830637059,-0.7614906293927507,-1.237067919177455,-1.2882090401954125,-1.306869039556526,-0.20541409049088644,-1.0833131102378213,-1.336033017351867,-1.0047596899183076
1.5219306396366326,-1.3399847809470775,-1.2248400281146623,-0.9751891757639487,-1.6069273293256547,-0.5888784391138873,-1.2334603794163783,-1.2308207932306874,-1.3057260186810604,-0.1419980379354343,-0.8881045923087479,-1.2784617263644136,-0.9271031825421353
1.5902764008610673,-1.2482511096948288,-1.1841766510016907,-0.8430883249545559,-1.4492715455949357,-0.31814240120760395,-1.1658971216226088,-1.164934577088233,-1.2589259933698824,0.17619589148974207,-0.7600737640909929,-1.2193831752775643,-0.8664871094133398
1.8332180518552048,-1.2737600294102633,-1.1647755839590155,-0.7959659562884664,-1.4279437429384305,-0.41676459008351285,-1.1426528368064925,-1.0980931334934572,-1.2081733551320104,0.26437892188906204,-0.8555363075792728,-1.2693761149195815,-0.8755652092041385
1.9260590055811544,-1.1982148499021759,-1.1651660106294528,-0.8076138917710579,-1.3151629889846645,-0.19524658746436097,-1.0348346976101497,-1.0816211423494915,-1.1158070136449987,0.3508757157225703,-0.6857574654554031,-1.2092210621122221,-0.787196848029058
2.0545451683100198,-1.1825175001764907,-1.0988811029624979,-0.7395779787510846,-1.2864979223439468,-0.13103501372992965,-1.0522792692725549,-1.0638127652700937,-1.1442112742408703,0.5388045415439192,-0.6248359354766198,-1.2003938005676003,-0.6613224340840824
2.236903403751233,-1.1594614729584933,-1.0411501800126672,-0.6077414718331788,-1.270288792325003,-0.026473751865167837,-1.0478723457492307,-1.0611866182901302,-1.1140424293883675,0.7174378823768488,-0.6197364548200851,-1.1849351202212426,-0.5491949836127709
2.2461050117568537,-1.1246321252717852,-1.0039928595080467,-0.5285869574311712,-1.3680559395727971,0.11857317844010674,-1.0304734850132582,-0.9850353496048222,-1.1077116912468656,0.7157020150147713,-0.6308869207921146,-1.1671512907729924,-0.426303120589577
1.7453050072079992,-1.1574991941804802,-0.9683882068683677,-0.5992708335890969,-1.336149213551749,-0.07163820650910159,-1.0481691880458812,-1.0227531379098158,-1.1674040991027372,0.7479063492551554,-0.6996960459165978,-1.197637893086822,-0.47812605102201156
1.905874489102056,-1.0539925546588884,-1.0078792996570491,-0.47299330420341673,-1.1926555906553242,-0.033295557370399284,-1.0104030436074316,-1.0409910467966332,-1.1149409407631614,0.8123259123009579,-0.6208918059063312,-1.1671943928926611,-0.39478939889671383
2.1694756700333873,-0.9902205195198278,-0.9735905480976028,-0.33136185431366133,-1.2322403256327144,0.09865548149782799,-1.0236463909154592,-0.9730037965079807,-1.0732892182050726,1.0498504296785682,-0.5325008078597303,-1.1583671313480393,-0.3351073517996864
2.3166466435779927,-0.9372414579090489,-0.935774900435499,-0.2800041665255309,-1.1058089448614936,0.18964226200702403,-0.9548957639350878,-0.9901436892140945,-0.95739031968265,1.0444455149144984,-0.43057958620138365,-1.0833134629322145,-0.2769039154037971
2.3424289234435087,-0.8965252738883015,-0.8824654653740288,-0.1584925829976151,-1.1247482002439284,0.1854299110575242,-0.9487306420950773,-0.9492274333933352,-0.9257020976761868,1.0723852321977005,-0.47259917401225393,-1.0841747168721831,-0.36218587462712315
2.2173567421702063,-0.9583350302493492,-0.8824654653740288,-0.2770918594960915,-1.166209115361258,0.06809941436676736,-0.9904240240544703,-0.9510895149736689,-0.8877148784191791,0.9205646264205712,-0.45403719722144315,-1.0887821757741025,-0.47094133281425477
2.00714764280719,-0.9333167242533388,-0.9295034680405263,-0.11348819705133767,-1.0921591511613302,0.22541799791608524,-1.0358392230910214,-0.9297003462731224,-0.937758404225003,1.0885987659826841,-0.6017860173111322,-1.0498126032373964,-0.4847661845603985
1.7285806935538892,-0.8803369582438242,-0.9893725733218323,-0.18470076099223753,-1.0220331694032831,0.02165871994011772,-0.973984256598098,-0.9253554892523438,-0.8704063264194133,1.1183481915687494,-0.7433477331355101,-1.0713857397672664,-0.6200296181481036
1.740336565543759,-0.9087893841761205,-0.909629118506678,-0.09839797412116641,-1.1249189892886386,0.29347272466287355,-1.043671121394853,-0.918671228330639,-0.9380458162486172,1.3332507499069561,-0.7570140756970721,-1.0764667963499375,-0.4956597776617594
1.378683504807252,-0.8616961023012775,-0.9142351489048594,0.17665798498816648,-0.9812545773475035,0.21066147542843258,-0.9532061320080503,-0.919101342949195,-0.8747032059326454,1.248626610752063,-0.575268717897152,-1.0219528648631415,-0.4518777031963701
1.1060933341696575,-0.9254679613406542,-0.9204556124161674,0.24310589570646815,-1.0520628821671005,0.22311924697412194,-1.0076174643466573,-0.9077382742256376,-0.9282898522917131,1.3479644652389313,-0.6091975281299135,-1.0281104231663227,-0.4069279378817738
0.59246938844821,-1.049577735582806,-1.001504925181768,0.050910436020626615,-1.169792352831009,-0.07080181365150026,-1.1324693343178345,-1.0009338545907134,-1.0275568727534616,0.940496838403813,-0.8704947841717745,-1.123703828511176,-0.6287708353294782
0.7097159363287882,-0.9813905291682947,-1.042250404880742,0.032909198696182126,-1.1001787382070927,-0.0052175224841120435,-1.0752035776036433,-1.0230870886908898,-0.9838496659051322,0.9607631503814297,-0.7739446170747181,-1.0883945195148856,-0.5723828922441511
0.3447598254233395,-1.0554638675181094,-1.0120846091767624,0.012259351916202178,-1.09352379728443,-0.14214285783878203,-1.044789924191806,-1.0654836847977358,-0.9741972958450891,0.860408469824725,-0.8620633772216864,-1.1270192750942412,-0.688945541580889
0.7117489654855168,-1.0049368179063483,-1.0539406079518416,0.02205494120563492,-0.9793775640902729,0.003568780686657097,-0.9991693047114697,-1.0277658964927423,-0.9124295220420033,1.0827980153557137,-0.7813554638986222,-1.0852512185926932,-0.59352164274753
