000001.SS,IDX,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
-0.6239135896274098,-3.2326943882263257,-1.9385075207174192,-2.367477837603765,-2.5072075256480666,-3.339867902459692,-1.7364543538091108,-2.7177309617827916,-2.9545702564886507,-1.3118088167693072,-2.358373862340964,-2.2316496879218057,-3.6883466846931934
-0.8110082690903021,-3.2073245200589913,-1.9428908264960287,-2.4573708981003923,-2.5437547324548766,-3.3126471500561276,-1.7389458406977603,-2.731206941253392,-2.971968228711234,-1.3410973970960334,-2.354367137776737,-2.227419495100184,-3.6520463920167825
-0.7815335674958594,-3.2308823554620334,-1.9385646696967191,-2.3945691028473166,-2.528225740252947,-3.309809254644812,-1.7622393267521945,-2.713402387848747,-2.981048460911242,-1.3349770416342355,-2.345005994239506,-2.221227529309473,-3.712022152188897
-0.722879290651978,-3.271957483371581,-1.9490571246056159,-2.4763698724116368,-2.701322379447448,-3.4348058020230674,-1.7637119235995267,-2.7537480766262856,-3.036371068780143,-1.3722292687256394,-2.382521034938324,-2.242531629765414,-3.807082496119068
-0.8267299996385491,-3.209136878084954,-1.9558291739841924,-2.6009177973243474,-2.7986478124424305,-3.396500050162274,-1.763156237341973,-2.735943772462957,-3.0407137754141145,-1.4112086479221588,-2.3843294455369475,-2.2528005584829702,-3.753212258822629
-0.8166223391672931,-3.254440082444518,-1.9458225202888315,-2.608130510089296,-2.75500530768113,-3.316857491901601,-1.7783455226583171,-2.72597985237536,-3.055447850915539,-1.3604050880734058,-2.3640471987215954,-2.2438497997576627,-3.7467199348015017
-0.9623026222618155,-3.2743736354778616,-1.9496628758746053,-2.576465696064398,-2.665846216511699,-3.359323507315483,-1.809798721546967,-2.738598192477788,-3.0791587033887837,-1.3612726556061527,-2.347630050824737,-2.2509000587624026,-3.7449245300077925
-1.0278648564353596,-3.2755815489001665,-1.9543262046738867,-2.5782248523991145,-2.7803070440968516,-3.391468123098877,-1.8224225792193331,-2.749828009209078,-3.1247121818530657,-1.3321370391008727,-2.363231725871474,-2.252187545356918,-3.807275728077519
-1.009775028760042,-3.3408183062930736,-1.9633498819694948,-2.744289038603747,-3.053808244851872,-3.581979878886065,-1.8733532880556105,-2.807447118146979,-3.2517111657318556,-1.4081524616714494,-2.4263829129491903,-2.2981677394233375,-3.977091210558671
-1.047365287996966,-3.3257172743134045,-1.9613211280938354,-2.798647227035405,-3.2060209993258404,-3.69131848800247,-1.875057430265195,-2.839380663270004,-3.2264698997664056,-1.4214505285729193,-2.463401571342,-2.3086818546819257,-3.9906002489942805
-0.8310789447761529,-3.2224256604592174,-1.9464968642887754,-2.891530767404745,-3.02690010604791,-3.576701325645885,-1.844743529528604,-2.8467719144944006,-3.113472661085715,-1.4053019010291987,-2.447232528029903,-2.294060186645704,-3.9468687880169364
-0.7918617390356282,-3.296723232196928,-1.9245633093261933,-2.8526532406148983,-3.1821919890874155,-3.6229345088440597,-1.8948962776043061,-2.8373388784097697,-3.1845008584210373,-1.3677173510226834,-2.4958104707890607,-2.2963591963490253,-4.017866863305952
-0.8397864224891216,-3.296723232196928,-1.9269293049807983,-2.9282969630077105,-3.1811209452163545,-3.7346407292575794,-1.9002125500768785,-2.8823398964865588,-3.234162082519995,-1.4363809821143665,-2.4649971971990525,-2.2890022904608425,-4.033116338281818
-0.9407379736656637,-3.1789345972845022,-1.9500686406055319,-2.76997289288322,-2.938276373395659,-3.703791371562938,-1.7777250534454068,-2.963316904589711,-2.9528808899199,-1.4297490734012175,-2.4669119136002187,-2.3027043920345136,-4.087235113018709
-0.9493316526608556,-3.2242378016440667,-1.9635384945348764,-2.5769935288611183,-2.8825856873042017,-3.5016512856725703,-1.772723651008905,-2.9426540517737907,-2.8645259023848877,-1.3319102972746382,-2.394718673529385,-2.2728172658913404,-3.8552063589442813
-0.7965570824680032,-3.210948910849247,-2.0188408430799516,-2.389291633843167,-2.744161519596277,-3.365820506827524,-1.7443732504218434,-2.9491061617197003,-2.8818155934794256,-1.2317456470145562,-2.367628526939166,-2.280388674922822,-3.9062863672281076
-0.7873385526378387,-3.187391292287318,-2.0125830647361007,-2.3991426516286634,-2.81390912538577,-3.2736395490449173,-1.7174121220082956,-2.9242371124558653,-2.8361927427046965,-1.2256700991368183,-2.34121205441685,-2.268495116423464,-3.8595714452797
-0.7155699114716961,-3.1970559007124395,-2.00687968033674,-2.3395074236743825,-2.797978450877605,-3.268338027565373,-1.7245807573788863,-2.9070045678713177,-2.8398945095138877,-1.2325815402206401,-2.33238295930179,-2.2638358237682996,-3.8349291435346413
-0.6136025087375636,-3.018863137881337,-1.9504000907296764,-2.216190392818141,-2.6160457814560254,-3.1463066422362234,-1.6576270642510458,-2.8003417467119736,-2.7240852793101715,-1.1614971407728907,-2.238241033735685,-2.231802917816583,-3.6160779322323724
