AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
-1.2786407886999214,-1.5105620171062526,-1.0002272061653075,-1.4038683817167337,-1.2384379258879221,-1.678539395482739,-1.4058962969668145,-0.5927442270725934,-2.2327181843610835,-1.443470193188456,-1.4736025331021598,-1.4212656009044125,-1.8208677032024334,-1.1988485082777993,-1.5132710451381854,-1.250318163231517,-1.586491729098228,-1.2975431074480388,-0.8339157065514642,-1.5589039034297643,-1.5686674925156456,-2.444511402745017,-1.2668117048867653,-1.3599267340356271,-0.9227808484048913
-1.2640255852374318,-1.5264902994035991,-1.0099813096328767,-1.4029450579020184,-1.2236396166380998,-1.6822739844655612,-1.4241270200245295,-0.5927442270725934,-2.2281461994080294,-1.4496502797442523,-1.4797521035735366,-1.4343335665617072,-1.8236276055044263,-1.1977394784476552,-1.5432602447929438,-1.2579972816888523,-1.5923700776384158,-1.2868386108532128,-0.8323784906488865,-1.518832579666137,-1.5624436385897058,-2.4547900767332944,-1.2753713858828086,-1.3714313547392112,-0.9789080979265006
-1.2995446744853114,-1.543613387464025,-1.0069151365354687,-1.4059459535301033,-1.1659249060787726,-1.6645351023054982,-1.42936881642515,-0.5395311255880473,-2.2179860670498877,-1.453253538766193,-1.483337618541307,-1.4148359910268076,-1.8082489887956537,-1.180006536393895,-1.7400822390828388,-1.2605637831928749,-1.610410575934478,-1.2861478902574295,-0.8332569062125362,-1.541950265737721,-1.5448042467257108,-2.4614334918366163,-1.276890007360275,-1.3677527380553576,-0.9482927905871663
-1.3021724355636028,-1.5495859619278358,-0.9847522930679876,-1.4055997967440665,-1.1777635204536931,-1.656132336452483,-1.4323315617519528,-0.5438995555666847,-2.217478518738939,-1.4487284486516403,-1.4788348714244277,-1.4121399029314048,-1.8137695782431775,-1.197001040721888,-1.8056885979111414,-1.2614759306586272,-1.5994646682178766,-1.28096836193372,-0.8339157065514642,-1.540407837972054,-1.484636841323774,-2.454414012377729,-1.2738524582563469,-1.3810855515253093,-0.9125760715319813
-1.3034122459622357,-1.497819324144456,-0.9852256091803501,-1.4001750290854047,-1.1836830753281826,-1.6175425333633413,-1.423444168537958,-0.5326749501764645,-2.2215423158829632,-1.438337554457871,-1.4684952357813381,-1.4144211552732295,-1.8078549973394897,-1.1770504052055712,-1.8750428772450423,-1.2552182684125945,-1.5875052254685476,-1.2806230016358282,-0.8299628591826589,-1.531161547607238,-1.461812036859798,-2.456670308854583,-1.2763376533425252,-1.3715964274245243,-0.938090943876069
-1.3223973147292059,-1.4576001260669986,-0.9937655914684095,-1.4059459535301033,-1.1984823753261218,-1.6001149263101817,-1.42002611865624,-0.5794413058793374,-2.1844580352834724,-1.4277162827059757,-1.457926331821747,-1.4106873383742948,-1.7940535237206798,-1.1896119028937067,-1.7663235182319987,-1.2531606473756614,-1.5911538742615507,-1.2816590028799884,-0.8299628591826589,-1.4957140224125334,-1.4867084977989127,-2.472088230180459,-1.2726103505516504,-1.3558321137423464,-0.9653004264684816
-1.322899153580469,-1.433309657779683,-0.9841761026268665,-1.4013291336528892,-1.1748036604541052,-1.5612138481141369,-1.426178524166691,-0.5195809939327298,-2.1783621264014092,-1.3984708463682372,-1.4288254617024632,-1.4100651339300498,-1.7625092884452294,-1.1685526037449774,-1.719462111240829,-1.2537333413334057,-1.5787890174991306,-1.2722585281479586,-0.8318294809216054,-1.4309838915846842,-1.3995630452468428,-2.4440099537187496,-1.2817219569568497,-1.3588124934097627,-0.8020249732225255
-1.355790572745316,-1.4165852857997454,-0.9910492538888295,-1.4113708072474673,-1.2325190315121772,-1.5861103956996023,-1.4448645517793215,-0.5775712466700619,-2.2357660322191015,-1.4286170974614607,-1.458822750284465,-1.4330885674397524,-1.7747326379196535,-1.1995869460035662,-1.708215431919048,-1.2748397604371742,-1.5883160534947298,-1.278525511302645,-0.8338058819383891,-1.4525621990276698,-1.4306864958179646,-2.4532858641393016,-1.3017409173154748,-1.375988101892227,-0.8615512104468269
-1.3640281915172379,-1.409815502921356,-0.9920164531293001,-1.4229130003716728,-1.2887529038859367,-1.5876665338007796,-1.453752998451333,-0.5775712466700619,-2.257610860362475,-1.4221856170104115,-1.4524230978101962,-1.4758174370362425,-1.7660579585030882,-1.2128877969117977,-1.711963352424646,-1.260669824939762,-1.6122349003309795,-1.2917556940243502,-0.8347941107813046,-1.4772214416829013,-1.434838170651088,-2.4956537343753804,-1.3013265140351147,-1.3601455958854272,-0.9261759292251664
-1.3500032742973853,-1.4225580840099539,-0.9930865266985296,-1.418065112879349,-1.285793374135721,-1.5553008082496698,-1.4430424907932462,-0.5170847482306513,-2.253546636886397,-1.4134287029207588,-1.4437094718352133,-1.4509265048436075,-1.766455089333405,-1.1885034223601598,-1.5601329384301865,-1.2516758916078567,-1.6152754667667544,-1.282355458240866,-0.8322686547020021,-1.481843062296775,-1.4400235832510688,-2.4837456872637578,-1.3119572317561727,-1.3445386889743838,-0.8224355036889498
-1.373653396987784,-1.46596298329616,-1.004507500442225,-1.4312231728802158,-1.3464676144452639,-1.637148591298146,-1.4674266728194296,-0.6679822342366873,-2.287074455486785,-1.4321574679020743,-1.4623456653099616,-1.4853587577407812,-1.793482353835773,-1.2332071935438333,-1.7100886627206002,-1.2791035294812365,-1.612437607337525,-1.29593386864301,-0.8346842521668014,-1.5650683874003148,-1.5510322815930735,-2.50543095933739,-1.3281102038289445,-1.3723020748246675,-1.0775471117468665
-1.3554360552177507,-1.4771128256535822,-1.0055569677456786,-1.4291456010668462,-1.3316688098213831,-1.632791689534856,-1.4820111669889602,-0.5794413058793374,-2.2713259625575284,-1.4334983422967928,-1.4636798067192922,-1.4098581587283594,-1.786328701196191,-1.2369021286556559,-1.636985003978608,-1.281648874029297,-1.610005200583795,-1.29593386864301,-0.8330824108830313,-1.5357853461761608,-1.5344323762903929,-2.5048043049535,-1.3315616663748397,-1.3570872794238613,-0.9397875075656023
-1.3684273572949925,-1.4914481454733557,-0.997552002617219,-1.4226819327565634,-1.3050072826184012,-1.5553008082496698,-1.452841757266692,-0.47406134436937397,-2.241862367433219,-1.4132820698510324,-1.4435634582642742,-1.3994872648889087,-1.7636730152014586,-1.174833444138478,-1.573253821155182,-1.2700031261239833,-1.6205456942873053,-1.2806141605396413,-0.8305414614862805,-1.4772214416829013,-1.4649221346608952,-2.496405863086512,-1.3202408888178392,-1.341087494411163,-0.7663111843291532
-1.3777869476056406,-1.4838826085319718,-0.9954530287602816,-1.4165646507221896,-1.315375957037041,-1.5257358463606725,-1.4400799561580468,-0.44288306554503093,-2.2362742200281316,-1.4103073757822515,-1.4406033071868367,-1.3903603864489713,-1.7720200224408358,-1.1881339288489776,-1.5226430347559208,-1.2644242852382743,-1.6128430213506162,-1.2809625475191107,-0.8298786603126347,-1.4833859256534518,-1.5240589380020415,-2.4997902629735234,-1.3260394732529253,-1.3507344085787916,-0.7629082897440442
