AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
-1.3767948870411828,-2.0857409762763877,-1.3232441318831345,-1.885800712031516,-1.523403220447442,-2.105086242868439,-1.7230817048606606,-0.6440348866495276,-2.7713430903258014,-2.058459169549314,-2.0892645840115205,-1.8694993949528977,-2.3307108969627994,-1.5632039032921,-1.9487301718448256,-1.7271730043854348,-2.0092107121041627,-1.837666895854242,-1.292452264537843,-1.9185186737824202,-2.506294882816756,-3.6352202190112797,-1.832276940304817,-1.7312952385505596,-0.8579422639716342
-1.3946817129477809,-2.0109075169523005,-1.314028276136988,-1.875422935961774,-1.6600501715766303,-2.0915785322619427,-1.7446079433693138,-0.5933276309234772,-2.696332824576967,-2.0751078534653473,-2.1058634069014457,-1.819245568715696,-2.30996960021047,-1.588836815797092,-1.9039186156544794,-1.717140793218852,-1.992146330022711,-1.8195798050281151,-1.280391115955641,-1.8697125133093462,-2.4613585796493807,-3.619012391250402,-1.804557773522445,-1.736575711422546,-0.7292239164811712
-1.4088242685455872,-1.936220727867577,-1.304334699423301,-1.8908088723647822,-1.6993983994424435,-2.098577604838151,-1.7355298752793458,-0.560579801995246,-2.7022529032536213,-2.104625876651568,-2.135292338479449,-1.8017281112155392,-2.288677755049259,-1.5874830068501604,-1.85933408352474,-1.7285880345354352,-2.02048102249124,-1.8195798050281151,-1.2864021417498444,-1.934132240891168,-2.4247517330736907,-3.6109584250942746,-1.798614322546561,-1.7633081396018409,-0.6242086058302676
-1.383704188322477,-2.0109075169523005,-1.3157485758802379,-1.8908088723647822,-1.6405594401328054,-2.0612019297835946,-1.699804605772437,-0.5169233858699693,-2.6693684996056155,-2.1117772357559215,-2.1424222360682053,-1.79011134152299,-2.323572362606365,-1.5820722505740794,-1.9937679900005438,-1.7346498896684197,-1.957930115318809,-1.8281752940165825,-1.290936028262808,-1.9029448581173192,-2.4234028297929937,-3.5728591098689617,-1.7451694187765068,-1.7503232664801136,-0.603293061675753
-1.335710571163735,-1.8971203298408899,-1.3281410311828608,-1.8916451233820717,-1.621187620823274,-2.032991386166805,-1.7009279459281215,-0.5756261489799305,-2.568046309811004,-1.9476063781627242,-1.97874553081461,-1.7608761749641584,-2.3132058378371445,-1.6030928329825542,-1.9937679900005438,-1.7454407277891333,-1.9527685071296035,-1.7888961612465606,-1.2894219034592926,-1.9096155186100365,-2.3238068954934477,-3.5277559857255825,-1.7491478289796591,-1.7503232664801136,-0.6416650670233486
-1.6846405498255443,-1.9247647355016066,-1.2964575407822656,-1.9122890100369851,-1.5909863846061125,-1.9922097711180125,-1.672206057101616,-0.543608923588261,-2.568046309811004,-1.8954560929840631,-1.926752215919253,-1.7246678473512185,-2.297055162831202,-1.593581421903976,-1.9985223098957232,-1.7224438186806448,-1.9379414428838122,-1.7872031672194746,-1.2848955529459933,-1.8652960810957497,-2.3600259677771356,-3.473988578930241,-1.7379571697050227,-1.7418670325044265,-0.5285564710659442
-1.7477570462771985,-1.9133521644138722,-1.235868546495039,-1.902562074824801,-1.5664902314197338,-1.9882972915864543,-1.6919518372750868,-0.49810625038487644,-2.5328796744446413,-1.8976536763015839,-1.9289433332856099,-1.7057401928639717,-2.244463418330924,-1.5404442456922174,-2.0128037477289205,-1.7363146940040484,-1.9120102173525462,-1.7661440221126838,-1.268485945618278,-1.8322710492488747,-1.9871375852317874,-3.4745248004188265,-1.744447260410356,-1.737237356435209,-0.46279349929485686
-1.688577976607514,-1.9716763296938369,-1.2813993060563498,-1.8891377222398402,-1.6046773942270918,-2.0015143489992386,-1.687099888318714,-0.5084803562677136,-2.5345097446170852,-1.9096466818330033,-1.9409003946838657,-1.7153891801492067,-2.2636344792011167,-1.5753195280725192,-2.022331790280673,-1.762405412865409,-1.8607199052064682,-1.7636298566133253,-1.253818915936412,-1.8675045155524996,-1.9201917477754975,-3.4190342674338368,-1.7527704143018783,-1.79554557762165,-0.570219931022955
-1.639398185893047,-1.9370398504566242,-1.3752388943828577,-1.885384737173468,-1.6019363255507348,-1.9956357368303175,-1.6547807937029526,-0.43292928253693697,-2.5647633844611635,-1.8976131449909894,-1.928902805792166,-1.7307383089407153,-2.213314492110033,-1.5431148774939483,-1.9251157474920166,-1.7409223555257178,-1.9544872936356987,-1.7552682005206066,-1.2736753910112806,-1.680550890250128,-1.7636944888401946,-3.423207572759777,-1.7357985292712055,-1.7903144475106811,-0.4576145556068293
-1.6477243723187829,-1.9683613257787755,-1.30056771722866,-1.865529891794875,-1.632243216435985,-2.0132941443386185,-1.685607926291893,-0.48191952716754677,-2.581203086697889,-1.8970024341311502,-1.9282940298896976,-1.7291178621775092,-2.2336311338758814,-1.542445353148489,-1.9062698472917234,-1.753119683791841,-1.9288786383861551,-1.768661087849433,-1.2751636511489675,-1.669766020514334,-1.7536054602236435,-3.445792787334433,-1.7430033961731006,-1.8182803332123973,-0.6469045473128148
